ID_HISTORY_STOCK,KD_BARANG,KD_LOKASI,UPDATED_BY,JUMLAH_AWAL,JUMLAH_PERUBAHAN,JUMLAH_AKHIR,TIPE_PERUBAHAN,REF,SATUAN,WAKTU_CHANGE
SKHY1571F40D360A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,307,-11,296,PENJUALAN,DNJB98A9FA6E064D,PIECES,2024-01-15 20:05:08
SKHYCCCCA742C121,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,296,-17,279,PENJUALAN,DNJBC005185B85A4,PIECES,2024-01-15 11:13:12
SKHYE7019B10BCFE,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,279,-23,256,PENJUALAN,DNJB467970C208E3,PIECES,2024-01-16 16:24:08
SKHYC5D06EF58F10,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,256,-11,245,PENJUALAN,DNJBD19928768B1D,PIECES,2024-01-16 14:35:40
SKHYABD766B28076,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,245,-22,223,PENJUALAN,DNJB81A4D586E9E1,PIECES,2024-01-16 12:38:34
SKHYAC592D0525E8,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,223,-16,207,PENJUALAN,DNJB72A7F58A1303,PIECES,2024-01-16 08:38:29
SKHYA14E45E82C6A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,207,-13,194,PENJUALAN,DNJB40EB21C052CD,PIECES,2024-01-16 08:46:59
SKHY35C31B9E5114,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,194,-29,165,PENJUALAN,DNJB09C18CD80667,PIECES,2024-01-17 12:27:43
SKHYAF3AA70C2507,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,165,-3,162,PENJUALAN,DNJBA26E77F48D4D,PIECES,2024-01-17 13:26:19
SKHY33BA8224A046,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,162,-19,143,PENJUALAN,DNJB34F523E4BD5C,PIECES,2024-01-18 20:36:27
SKHY39C8EA7BDB15,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,143,-13,130,PENJUALAN,DNJBF02B990F6CC5,PIECES,2024-01-18 17:08:45
SKHY6BC11AD26CF4,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,130,-30,100,PENJUALAN,DNJB48124651E0C4,PIECES,2024-01-18 13:55:46
SKHY61A11C86CFC4,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,100,-15,85,PENJUALAN,DNJBE7C0FB80AA04,PIECES,2024-01-18 20:22:28
SKHY14848F98A12C,4aCSBjQPd3TzFd90,GDNGj825,GDNGj825,160,-37,123,TRANSFER,TRFR12863BDBBAE4,DUS,2024-01-19 00:00:00
SKHY5DF371D257D2,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,85,925,1010,TRANSFER,TRFR12863BDBBAE4,PIECES,2024-01-19 00:00:00
SKHYF1E2FF3BD191,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,1010,-4,1006,PENJUALAN,DNJBB0245A263180,PIECES,2024-01-19 20:40:26
SKHY66993652A52A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,1006,-24,982,PENJUALAN,DNJBCF01967A4390,PIECES,2024-01-19 12:20:06
SKHYE363E7B4F20B,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,982,-18,964,PENJUALAN,DNJB8AEBEC49C03D,PIECES,2024-01-19 20:50:46
SKHY3B7AC0D5DEAE,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,964,-28,936,PENJUALAN,DNJB0BD5FDA4ADBD,PIECES,2024-01-20 16:14:12
SKHYE75960E18FE5,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,936,-14,922,PENJUALAN,DNJBB41413C31BBC,PIECES,2024-01-20 11:59:49
SKHY680C7839E340,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,922,-11,911,PENJUALAN,DNJBC6FDDFBDCF4D,PIECES,2024-01-20 20:47:10
SKHY7128E50907E6,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,911,-13,898,PENJUALAN,DNJB1F8982F522F8,PIECES,2024-01-20 10:31:50
SKHYA46B1B297389,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,898,-10,888,PENJUALAN,DNJB75BA36C76E94,PIECES,2024-01-20 20:53:33
SKHY9B11CDCD4DBF,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,888,-18,870,PENJUALAN,DNJB6ECD6E9CD093,PIECES,2024-01-21 09:08:42
SKHYA85BFB943907,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,870,-20,850,PENJUALAN,DNJB71527231F677,PIECES,2024-01-21 17:26:33
SKHY22785FD0C4C1,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,850,-28,822,PENJUALAN,DNJB15C81EA1937D,PIECES,2024-01-21 15:37:19
SKHY18696CCBFADC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,822,-4,818,PENJUALAN,DNJB02D31DBD4DC8,PIECES,2024-01-21 16:34:37
SKHYBBC8D9E6D7F9,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,818,-9,809,PENJUALAN,DNJBF93B7BE5A792,PIECES,2024-01-21 10:37:02
SKHYFABEF032645F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,809,-15,794,PENJUALAN,DNJB294C843247AD,PIECES,2024-01-22 17:39:55
SKHY0A8502E0EE25,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,794,-14,780,PENJUALAN,DNJB51809A56881F,PIECES,2024-01-22 19:44:53
SKHYBFABD9D7B473,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,780,-13,767,PENJUALAN,DNJB067B44F01A5A,PIECES,2024-01-22 13:19:25
SKHY9D146B317E76,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,767,-24,743,PENJUALAN,DNJB72F8503FEF7A,PIECES,2024-01-23 17:39:51
SKHY3621FD71B2DA,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,743,-3,740,PENJUALAN,DNJB3CC186EA1D5F,PIECES,2024-01-23 13:37:14
SKHY6928E6286AD8,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,740,-27,713,PENJUALAN,DNJB471E9B35D3F9,PIECES,2024-01-23 09:10:06
SKHYA29C64F99A19,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,713,-24,689,PENJUALAN,DNJB6A0C5B10DED8,PIECES,2024-01-24 15:08:38
SKHY899682BBEFE4,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,689,-12,677,PENJUALAN,DNJB7648D5273578,PIECES,2024-01-24 18:08:07
SKHYE6DDA8A3726A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,677,-27,650,PENJUALAN,DNJB6CB07B9F4423,PIECES,2024-01-24 12:21:51
SKHY4304279C172F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,650,-5,645,PENJUALAN,DNJB3EA890D00C95,PIECES,2024-01-24 10:20:47
SKHY86A30A2F3EE8,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,645,-19,626,PENJUALAN,DNJB206B352CBA26,PIECES,2024-01-25 15:51:56
SKHY41CD4CD98FE5,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,626,-27,599,PENJUALAN,DNJBDA5E7596A6C3,PIECES,2024-01-25 10:20:00
SKHY4815CAF3FD52,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,599,-24,575,PENJUALAN,DNJB5F3A3AA73321,PIECES,2024-01-25 17:28:52
SKHY7BF732BE518B,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,575,-18,557,PENJUALAN,DNJB12AF57FF8F62,PIECES,2024-01-25 14:20:23
SKHY6989FAC61A5F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,557,-5,552,PENJUALAN,DNJB4C6554FD7336,PIECES,2024-01-26 12:00:13
SKHYA2EC7675AFB6,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,552,-21,531,PENJUALAN,DNJBC12B8AFD1596,PIECES,2024-01-26 15:30:07
SKHY140B0BE582AC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,531,-21,510,PENJUALAN,DNJB8D03E4B0299A,PIECES,2024-01-26 20:38:10
SKHY390D5F5DE3F0,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,510,-16,494,PENJUALAN,DNJBB350651C07F7,PIECES,2024-01-27 09:30:46
SKHY24794DC44237,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,494,-27,467,PENJUALAN,DNJB9D1614291333,PIECES,2024-01-27 13:54:18
SKHY3E6D16D2ED18,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,467,-3,464,PENJUALAN,DNJB582F2D951379,PIECES,2024-01-27 10:30:59
SKHYB5E91C91DD83,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,464,-14,450,PENJUALAN,DNJB9C9373C49723,PIECES,2024-01-27 18:55:57
SKHYD7E011D2EB09,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,450,-13,437,PENJUALAN,DNJB25B2E3BF6EAD,PIECES,2024-01-27 10:44:52
SKHY1E08EC0488CE,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,437,-10,427,PENJUALAN,DNJB988C99C2A45D,PIECES,2024-01-28 14:04:37
SKHY093B277DB1AA,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,427,-5,422,PENJUALAN,DNJB494DE9BB2E84,PIECES,2024-01-28 11:15:14
SKHY6F28973AC3AE,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,422,-6,416,PENJUALAN,DNJB84E7F5E0D48E,PIECES,2024-01-28 13:01:52
SKHY472E33098C70,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,416,-20,396,PENJUALAN,DNJB38C7CC6346D7,PIECES,2024-01-28 19:24:16
SKHY554ECE3B977A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,396,-13,383,PENJUALAN,DNJBE1EFF01D637D,PIECES,2024-01-28 19:02:00
SKHY34C9FCA378F0,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,383,-13,370,PENJUALAN,DNJB405EE2D9FBBC,PIECES,2024-01-29 19:42:58
SKHYB79F3EECC4D5,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,370,-16,354,PENJUALAN,DNJB1E2DC174CE0C,PIECES,2024-01-29 17:51:35
SKHY24423560A0E7,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,354,-29,325,PENJUALAN,DNJB0F5BC4F965B0,PIECES,2024-01-29 17:26:29
SKHY84F79065E455,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,325,-9,316,PENJUALAN,DNJBEF95C2DDED4F,PIECES,2024-01-29 19:07:31
SKHY8B7A9901FAD6,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,316,-19,297,PENJUALAN,DNJBB3F63DFE6187,PIECES,2024-01-29 08:01:31
SKHY5CB5A8CA5B25,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,297,-26,271,PENJUALAN,DNJB586693A7C320,PIECES,2024-01-30 16:26:28
SKHYE24FF70F768B,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,271,-8,263,PENJUALAN,DNJBD45EDD4048F1,PIECES,2024-01-30 14:05:02
SKHY33B32D400CE0,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,263,-27,236,PENJUALAN,DNJBAEB0AAFB378C,PIECES,2024-01-31 11:18:30
SKHY9DA5EF3F3775,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,236,-29,207,PENJUALAN,DNJB7B7969D4E2ED,PIECES,2024-01-31 16:39:08
SKHY7F478E7484E4,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,207,-7,200,PENJUALAN,DNJBC2AB1948C43D,PIECES,2024-01-31 12:00:43
SKHYF38C142ADD23,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,200,-16,184,PENJUALAN,DNJB1C996FCC20FC,PIECES,2024-01-31 19:53:01
SKHY4584CA31AEEF,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,184,-4,180,PENJUALAN,DNJBB1ABC15F1BB5,PIECES,2024-02-01 17:57:52
SKHYF3083A798488,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,180,-19,161,PENJUALAN,DNJB4E927BC3F7BD,PIECES,2024-02-01 18:25:54
SKHYD08A0ECC973B,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,161,-11,150,PENJUALAN,DNJB8B2D3FE69148,PIECES,2024-02-02 15:25:47
SKHY55CEA626F30F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,150,-4,146,PENJUALAN,DNJBA73490D6B16A,PIECES,2024-02-02 20:56:35
SKHY21404460C959,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,146,-12,134,PENJUALAN,DNJB2F47FEDA0A6D,PIECES,2024-02-02 20:08:39
SKHY0AA0BD9BF617,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,134,-4,130,PENJUALAN,DNJB9686712E4F6C,PIECES,2024-02-02 18:21:55
SKHY46556E4CB116,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,130,-8,122,PENJUALAN,DNJB339C69FC706A,PIECES,2024-02-02 14:48:34
SKHYD241320A338B,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,122,-3,119,PENJUALAN,DNJBA36C562A4B8F,PIECES,2024-02-03 10:11:41
SKHYDF575BC3F243,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,119,-16,103,PENJUALAN,DNJBD75E2DBDFB07,PIECES,2024-02-03 09:19:48
SKHY074D6980EDDC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,103,-21,82,PENJUALAN,DNJB44F4472516DB,PIECES,2024-02-03 11:06:49
SKHY37207E59C469,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,82,-28,54,PENJUALAN,DNJB64022EC75E84,PIECES,2024-02-03 14:31:30
SKHY15F668965140,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,54,-23,31,PENJUALAN,DNJBEA99C812FE99,PIECES,2024-02-03 14:13:09
SKHYB5641FAC436B,4aCSBjQPd3TzFd90,GDNGj825,GDNGj825,123,-39,84,TRANSFER,TRFR5DF1932FC752,DUS,2024-02-04 00:00:00
SKHY3D0F9EB1FD8A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,31,975,1006,TRANSFER,TRFR5DF1932FC752,PIECES,2024-02-04 00:00:00
SKHY953F89FC2EF0,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,1006,-29,977,PENJUALAN,DNJB171448758924,PIECES,2024-02-04 13:29:14
SKHY4F0C27166A5E,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,977,-20,957,PENJUALAN,DNJB14947143AB6F,PIECES,2024-02-04 14:45:11
SKHY47BB2ED8BDFC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,957,-21,936,PENJUALAN,DNJBC9B98E76492B,PIECES,2024-02-04 10:47:00
SKHYEB46695BE34E,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,936,-17,919,PENJUALAN,DNJB529CB90FD65A,PIECES,2024-02-05 14:54:10
SKHY19297690E95F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,919,-17,902,PENJUALAN,DNJBC5FD800BE404,PIECES,2024-02-05 11:01:11
SKHYBEBAC3987E99,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,902,-25,877,PENJUALAN,DNJB94E8A7DDA920,PIECES,2024-02-05 16:44:09
SKHY1189D783A268,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,877,-10,867,PENJUALAN,DNJB32E85628784C,PIECES,2024-02-05 10:41:25
SKHY2DB40EB4B148,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,867,-4,863,PENJUALAN,DNJB24B65BCFCCA8,PIECES,2024-02-05 10:55:04
SKHY98145196D9EB,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,863,-8,855,PENJUALAN,DNJBA3555CEEA888,PIECES,2024-02-06 20:56:22
SKHY4A2127EB529D,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,855,-9,846,PENJUALAN,DNJBE9A77EDDCE49,PIECES,2024-02-06 09:05:01
SKHY54D639282742,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,846,-8,838,PENJUALAN,DNJB496D075569FA,PIECES,2024-02-06 15:07:46
SKHYE0C4C6B5AD91,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,838,-15,823,PENJUALAN,DNJB6EDB7F7776DF,PIECES,2024-02-07 13:50:13
SKHY2DFAA2A9803E,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,823,-6,817,PENJUALAN,DNJB7293EE0AE7E9,PIECES,2024-02-07 15:37:53
SKHYA55940060740,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,817,-17,800,PENJUALAN,DNJB4BCC50F35AC5,PIECES,2024-02-07 18:01:54
SKHYCB35B21F9CCC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,800,-24,776,PENJUALAN,DNJB86013E030B5D,PIECES,2024-02-07 20:46:45
SKHYA82D9A053D53,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,776,-13,763,PENJUALAN,DNJBB657787C3753,PIECES,2024-02-07 13:46:46
SKHY53D42DAF2E97,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,763,-21,742,PENJUALAN,DNJBE17D3F68F2CC,PIECES,2024-02-08 12:32:24
SKHYD66225C003DC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,742,-25,717,PENJUALAN,DNJB237FA60BFD42,PIECES,2024-02-08 12:19:21
SKHY5F793704A195,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,717,-26,691,PENJUALAN,DNJB9D23B99CD795,PIECES,2024-02-08 09:46:01
SKHY42BE974BBAC7,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,691,-20,671,PENJUALAN,DNJBF716A5E6CFA7,PIECES,2024-02-09 17:15:06
SKHY4159BC19A210,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,671,-13,658,PENJUALAN,DNJB62A01D67988A,PIECES,2024-02-09 13:15:19
