ID_DETAIL_TRANSFER_BARANG,ID_TRANSFER_BARANG,KD_BARANG,TOTAL_PESAN_TRANSFER_DUS,TOTAL_KIRIM_DUS,TOTAL_TIBA_DUS,TOTAL_DITOLAK_DUS,TOTAL_MASUK_DUS,STATUS
DTFRFEE8D4CBDF2C,TRFR77B5699E1916,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRECBBCF58430A,TRFR0AADDE243675,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR23419BBDFBC8,TRFR66867F9A1D23,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCD3FCBB0E0E7,TRFR61984A6087E0,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC359651E321B,TRFRF844AD840435,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7EB948631098,TRFR3F2B97083614,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6358DC7C23CE,TRFR3677F046BC7A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC9AE260DC6F2,TRFR0A632AC108C6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBEE752706280,TRFRAA477DA398E7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR48DD9A890A67,TRFRBD68FCA589F8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBF47DC0A9BA3,TRFRE2848D3A77F4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA6FAAC8C9C8C,TRFR8911B01B73C2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR242D2BE0D5A9,TRFR9FD5EE6449B6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR90C26FD892A6,TRFRE74B9FAC1504,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFB8B3AC3D409,TRFRFC7D394A503F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR29F1F023C06A,TRFR3BA128E02A51,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA6DE3DD0AF86,TRFR3CE6BB776878,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFC626245A50D,TRFR663562A1132A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2ACB6ED46297,TRFR44221B9C575D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR189F51B2111E,TRFR2609626E1CA1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRECCF012EC540,TRFR591C5BF1505C,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR0F24139AEB86,TRFR95649BE1ABBB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2E7CFC9824E0,TRFR33E24A618A9C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR60D9A194D8A4,TRFR77110DACDFDE,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR353C72A1079D,TRFRE9EE62FBADAE,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR348E532CFF7C,TRFR02FF2538035A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF9B3D7FABF15,TRFR00C9A56F9C2F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR92DC681B0CB0,TRFR6F84ED278D15,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD80C99EC2BFA,TRFRC2BA84CA5852,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR018637556F9B,TRFREFB0C59DA0DE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7DF139F33A76,TRFR197AD8D20800,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9D03AF2B3538,TRFRC28C65A7EB67,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR2C675BBDD7C1,TRFRD5A9FD0B61B4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR644658D25D59,TRFREBA5EEDE821E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5B12C4121D13,TRFR014BBB387D91,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8DF35411622E,TRFRCFBE0AD07226,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR3E4D623789F7,TRFRAC8EE4016607,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR62D652D7EDF4,TRFRE20EDA92419F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC2C03DD90949,TRFR80CCAA79E6E4,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFRCEF95E3044C0,TRFR177D3473DB40,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR272DDC05F16B,TRFR60073446C943,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR37A76DC4E85C,TRFREB224DA1D0BE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD010E29C0649,TRFRB83D6F9AD86B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6D76DB51BE79,TRFR276D3417A842,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7B1F2A1F8343,TRFRAB37571BD47F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR002A8C564ABC,TRFRCC3E851ABAB4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE124336C1CFD,TRFR1DE60092350E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR951CB9C24883,TRFR2F15E58B6C6B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3F43E0602597,TRFR3F37B31A7477,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3AE10A2739C7,TRFR8228A9FB14F2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE6362B6D80CE,TRFR2141822EC6C2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF8880C2308AF,TRFR8D1D77C0BA6B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRAB321000D1B6,TRFR2DBD89A025D4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBC4864FA090E,TRFR0476AF005221,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFDD0FA2CFDE1,TRFRB90C902E78C1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC5AAA58977B9,TRFRA13604B5AC46,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB2774590CC4F,TRFREC5FF72258D4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB44F9C0D102C,TRFRC794673A3AC8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC893E631B744,TRFR1E9E84EBDE07,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA87DAD396FD2,TRFR4DAD2F365F9A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2D8E504A6C2B,TRFRCD3A80B28904,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR38FC6220AA26,TRFR1B325ECF0FD4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA9847AFD8CA1,TRFRFA8069BE554D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1EA5298CC79D,TRFR8479AA0FF816,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR342D23284035,TRFR095C18873BB2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB1DAC52F8069,TRFR5DC9F286B565,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR119FFEF3C90D,TRFR53E2598A4504,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR89082FE76C62,TRFRA59D536C04B6,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR415778AA4B3B,TRFRFDD1B58EF9B6,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRD00706840E5F,TRFRA0E745F60FE4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR77C73D8F843E,TRFRD55CBC7917B3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9C6CF2CD335A,TRFRC6521DF5C61B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8CAF1F9464B9,TRFR4870F49BFDC4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR126EE66246D9,TRFR00F867720A2A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCFCFB3ABF972,TRFR519FB5488CB0,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR62F201613A6B,TRFR20CCA82ED175,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1D0A49A32112,TRFRF4FDBB36B75B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1C408A56959A,TRFR90291A032CD3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR189DA0457AD0,TRFR16A4E89E88B1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE9D8500F6F63,TRFR8F9B3F44A001,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR78BF27A77255,TRFR47E5B7B0A012,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE56C4C4FDF09,TRFR05B3B63603B6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9C836E9019A8,TRFR12718D4DFB26,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR80B7432AE412,TRFR29D3069DBB97,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR884B6B973D63,TRFRFC1BC56C64F6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB73631246FA9,TRFRC9B5F6A97BEC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3E32E9913FFC,TRFR8F8F199DDB25,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR19A462205453,TRFR8A2A6D718CEE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA5660E04945E,TRFR292E3FC37B06,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRFCF0076A9268,TRFRFFB005E4FDD0,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4C1112752F37,TRFRF9B261BB506B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1008BBAF4BC9,TRFRB0984FD4CE0F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4CBAB8CB0F86,TRFRFBBB4154D078,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR6B4E5ECD8718,TRFR037DDAEC8110,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR621ADE2DE090,TRFRC28106A54AB2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF6D6BAACEFE5,TRFRC53445154B82,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR28BD4C45CC8A,TRFRFF967765C640,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE313EC83C95A,TRFRCF26237CFA93,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4BD6331F94B9,TRFR3F721AAE0836,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4F1464DE51CB,TRFR47C715466993,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF38F44763DDD,TRFRA8C438C3E4F1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFREFF05540AC30,TRFR95A160283726,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR605068960758,TRFR5CF44B8C5B44,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR128978EE1E50,TRFR712CE68FDA12,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE8A6CE77A7BF,TRFRA0ABFBFD842D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDEA00FBDDF9C,TRFREF5973FE2376,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR78BBF7C5073E,TRFRFA159BE851D1,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR21196602C28B,TRFRE5DDCF8C9BA9,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR79A3A1ACBB46,TRFR99A4662809A4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR833AC793AF5E,TRFR40BD5D9DCF27,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR05CF4000FF7C,TRFRDBE25F68A425,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR0E043BC37197,TRFRDD6283E7A239,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2EC5A71B4447,TRFRAB50F7DEF167,4aCSBjQPd3TzFd90,38,38,38,0,38,SELESAI
DTFR17FD5E1C6F60,TRFRE4A997CBA7D4,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8CE0F5488C48,TRFR30B298D8FE0F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE57C038BCEEF,TRFR152DF628DC3C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR8291B62BA554,TRFR7ADB272F7D19,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD700324ED65A,TRFR57AEDDC22B28,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC4C6390DA329,TRFR60E364E2FDD5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD09B7C2E42AC,TRFRD79E04ECA6E7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR86F1BCCD791D,TRFR236708192F5D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC210FCEDCEEE,TRFRE3C074B0D041,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5483C33679B9,TRFRE1E6B96AC201,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB85369BAA939,TRFR7300F8E58A46,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3D105EE37D05,TRFRFD0DB5C57B2D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFREA0765A5071E,TRFRDD25718F4343,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC1F393C79FD9,TRFRF78760A6A13A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2BEAF6F4F5EE,TRFRA18A25CCBACE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCC7568F67C90,TRFRA3650418B64F,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR28DD4055E72F,TRFR4EA0D31B2A8B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR61ED501C46B6,TRFR9A356C9631FC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR025DC2B4525B,TRFRC6B626C55761,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR32CADE8E7386,TRFR0C48D75C4B83,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC14C8DA9D6F7,TRFRD363526AED8D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRE0544D369A0F,TRFR9FFA0404C4AE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2CDE3196DF53,TRFREA73AD1BFBCF,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD93593355E70,TRFR4E1F969CFC77,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR278DDFF93588,TRFR0694CD1BC1D1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR831C3BA247A3,TRFRD2E93503732C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR920386AE6A45,TRFRBD54536ACF57,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC03A71D033CE,TRFR5D3E1FFD6A37,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRBC229C5CE7B8,TRFR84EE9E77F224,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD569A199E294,TRFR9C29A3C0DBA9,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7239E1329878,TRFR93A3FDBE01E1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRF9F6613543F3,TRFREC819017E286,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR357355440566,TRFR6358C943ED3D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD5C3BB3C1052,TRFR4839A0D775B5,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR26B53C3D6E7A,TRFR3224F12E3D99,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR39AA7A1E542F,TRFR188DDC4D2054,4aCSBjQPd3TzFd90,40,40,40,0,40,SELESAI
DTFR3C6D3FE70957,TRFRC3D6F98404D3,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR92D1B86AE8B5,TRFRD0DD1C7EBBA2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5CF979596938,TRFR92CC55C5E572,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCAA370A674A2,TRFRA5717FCB315B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR550644AEFC74,TRFR856468E62FF3,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFR38FB0E92F897,TRFR9B5B90F03EAB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR119C43E5F89C,TRFR554C8F421BE6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR382FD6CCB622,TRFRCBC072BFAEA1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR007954E10C52,TRFR0FEF101869A9,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR06805099CF0C,TRFRD26BA5E53303,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR919EE546949E,TRFR528B0B93C2BC,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB54320C11B66,TRFR4F1A90A41C57,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR56F2F25FECCB,TRFRF4876056A64A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR1284C7FF1C8A,TRFR19EC2A4635AF,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4428443DC074,TRFR17DF98607D36,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR02E5E84CBA4C,TRFRE22DEFD118D5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3E612E469B25,TRFRBE5F1125714B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR694657AF4D8C,TRFRFA0752D18D54,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD9804FFCA514,TRFR268662793255,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD300AB910125,TRFRA4B43D7D1C76,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB0479FE9E505,TRFR65B4FA00ABF5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRAAB5B37EDAAD,TRFR533CDE2DBD66,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR623BBC6AEE74,TRFRE246364A1DA9,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR38D83DC6C941,TRFR956ED9BA454D,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR5B7F33A9BCE5,TRFR506EE4CDC380,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFREC99C640FC14,TRFR703477C5A89E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR60A9A22B37D7,TRFR3750A13ED771,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR89A168C07484,TRFR253144EF346B,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCB9603D0CFE5,TRFRBCCB5A64DE47,W8r1LuGwd932W3Zq,4,4,4,0,4,SELESAI
DTFRC8E31EB44705,TRFREC74C401BE7A,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR7DA807757AF1,TRFR0B4A3AE2AE59,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR382C8388E8C6,TRFR8A51FEBB3F93,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR3BE58146FBAE,TRFRE373DF679DEB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA6D75D93C465,TRFRCC46FA599955,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR317C6C5C6F56,TRFR36C2E40A552C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRDFC657E896C5,TRFRC340E8017DFB,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRAD2255DB9A26,TRFR5B771BA2C3D9,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRA0A707DDBAC1,TRFR245CA4AC617C,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR512981437A49,TRFR25E21A08813E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR03057DA8BA89,TRFR1D6551E7A3D1,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRCD44928A9DCE,TRFR825CDFE98FF7,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR824A7B1FB1C6,TRFR3570B3440A16,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR4860D4BEB7C2,TRFR139542E54025,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR21845C25CE1D,TRFR29EFAB0EA7BE,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR74A942C1E4B7,TRFR0C30D133F4F8,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFRD4648AA1A8EC,TRFRAD246FD9AFB8,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD2B6CDD77C10,TRFR1205D75767E0,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR49866234AB9A,TRFR862B0DB6C1D5,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD06D9E37754C,TRFR57836ECE7A06,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC779064CA275,TRFR7CAF04AB8EB4,4aCSBjQPd3TzFd90,37,37,37,0,37,SELESAI
DTFR3909083CF2A1,TRFR7FE0531474E2,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRC9088158DC7D,TRFRA2DA1327FE40,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9C956B0837A7,TRFRBBF93C2E3F79,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR43A867787B96,TRFRCFF84C34C4D6,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRD95584748263,TRFR583665D1C537,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR9D4B36396F1A,TRFR4A026E3CEA32,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFR2521D70333BA,TRFR07C5B115322E,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
DTFRB5DCBB903E9F,TRFR0A5CDF834302,W8r1LuGwd932W3Zq,5,5,5,0,5,SELESAI
