ID_DETAIL_TRANSFER_BARANG_BATCH,ID_DETAIL_TRANSFER_BARANG,ID_PESAN_BARANG,JUMLAH_PESAN_TRANSFER_BATCH_DUS,JUMLAH_KIRIM_DUS,JUMLAH_TIBA_DUS,JUMLAH_DITOLAK_DUS,JUMLAH_MASUK_DUS
DTFB59E0CC9CE746,DTFRBEE752706280,PSBGBDE3944C5B75,5,5,5,0,5
DTFB4995705C5A17,DTFR48DD9A890A67,PSBGBDE3944C5B75,5,5,5,0,5
DTFB7876BB87BBEA,DTFRBF47DC0A9BA3,PSBGBDE3944C5B75,5,5,5,0,5
DTFB4B3BBD43934B,DTFRA6FAAC8C9C8C,PSBGBDE3944C5B75,5,5,5,0,5
DTFB2084E6FF376B,DTFR242D2BE0D5A9,PSBGED274C0DD3BE,5,5,5,0,5
DTFBC675B85BD567,DTFR90C26FD892A6,PSBGED274C0DD3BE,5,5,5,0,5
DTFBBEDC2D7DCB40,DTFRFB8B3AC3D409,PSBGBEBA6A828536,5,5,5,0,5
DTFBB9761ABF1966,DTFR29F1F023C06A,PSBGBEBA6A828536,5,5,5,0,5
DTFBED646795B032,DTFRA6DE3DD0AF86,PSBGBEBA6A828536,5,5,5,0,5
DTFBAF6B8C7E4BC9,DTFRFC626245A50D,PSBGBEBA6A828536,5,5,5,0,5
DTFB1C0BC43FBB0B,DTFR2ACB6ED46297,PSBGBEBA6A828536,5,5,5,0,5
DTFBD0AEF104C025,DTFR189F51B2111E,PSBGBEBA6A828536,5,5,5,0,5
DTFB024C26F8D57B,DTFRECCF012EC540,PSBGF0F3FAB769F2,38,38,38,0,38
DTFB63A6D899333E,DTFR0F24139AEB86,PSBG887E6A276213,5,5,5,0,5
DTFBD70A20283307,DTFR2E7CFC9824E0,PSBG887E6A276213,5,5,5,0,5
DTFBCF302FD962ED,DTFR60D9A194D8A4,PSBGF0F3FAB769F2,38,38,38,0,38
DTFBCEB28A4E103D,DTFR353C72A1079D,PSBGF0F3FAB769F2,4,4,4,0,4
DTFB162E395CAEDB,DTFR353C72A1079D,PSBGA23EB722517C,34,34,34,0,34
DTFB06C6D36A3A3B,DTFR348E532CFF7C,PSBGB1E7FE9E3E44,5,5,5,0,5
DTFB8B0A77442F19,DTFRF9B3D7FABF15,PSBGB1E7FE9E3E44,5,5,5,0,5
DTFBF7038D1CF6CF,DTFR92DC681B0CB0,PSBGB1E7FE9E3E44,5,5,5,0,5
DTFB3E88A9157059,DTFRD80C99EC2BFA,PSBGB1E7FE9E3E44,5,5,5,0,5
DTFB202315658BBB,DTFR018637556F9B,PSBG1CEB8A1DA365,5,5,5,0,5
DTFBAA3CDE51885E,DTFR7DF139F33A76,PSBG1CEB8A1DA365,5,5,5,0,5
DTFB4A2461BCDEE8,DTFR9D03AF2B3538,PSBG1CEB8A1DA365,4,4,4,0,4
DTFB094316781720,DTFR2C675BBDD7C1,PSBG1CEB8A1DA365,5,5,5,0,5
DTFBF6B0FCD157F9,DTFR644658D25D59,PSBG1CEB8A1DA365,1,1,1,0,1
DTFBEC0084E28843,DTFR644658D25D59,PSBG887E6A276213,4,4,4,0,4
DTFBED74167F2E76,DTFR5B12C4121D13,PSBG887E6A276213,5,5,5,0,5
DTFBF16270284305,DTFR8DF35411622E,PSBG5A5F471AC28D,4,4,4,0,4
DTFB5BC1204B3BB3,DTFR3E4D623789F7,PSBG5A5F471AC28D,5,5,5,0,5
DTFB8099F2E3661F,DTFR62D652D7EDF4,PSBG5A5F471AC28D,5,5,5,0,5
DTFBF1EA87F7D5C9,DTFRC2C03DD90949,PSBG5A5F471AC28D,4,4,4,0,4
DTFB8B5B947D3117,DTFRCEF95E3044C0,PSBG5A5F471AC28D,5,5,5,0,5
DTFB9B5374AB1D0F,DTFR272DDC05F16B,PSBG5A5F471AC28D,5,5,5,0,5
DTFBFF9D42CDCEBC,DTFR37A76DC4E85C,PSBG5A5F471AC28D,1,1,1,0,1
DTFB7D9ACBB64929,DTFR37A76DC4E85C,PSBGCA3EFA120531,4,4,4,0,4
DTFBAE7EED2F7A3A,DTFRD010E29C0649,PSBGCA3EFA120531,5,5,5,0,5
DTFBF38B6ABB5C0F,DTFR6D76DB51BE79,PSBGCA3EFA120531,5,5,5,0,5
DTFBE9D68B9EC63C,DTFR7B1F2A1F8343,PSBGCA3EFA120531,5,5,5,0,5
DTFBE63F84B13D7D,DTFR002A8C564ABC,PSBGCA3EFA120531,5,5,5,0,5
DTFB35A73C220393,DTFRE124336C1CFD,PSBGCA3EFA120531,4,4,4,0,4
DTFBD9504BEBDE1B,DTFRE124336C1CFD,PSBG05870D2D058A,1,1,1,0,1
DTFB10C54C9D88F3,DTFR951CB9C24883,PSBG05870D2D058A,5,5,5,0,5
DTFBE42FF951BDFE,DTFR3F43E0602597,PSBG05870D2D058A,5,5,5,0,5
DTFB3EF4DC89C884,DTFR3AE10A2739C7,PSBG05870D2D058A,5,5,5,0,5
DTFB71AFBC978EBB,DTFRE6362B6D80CE,PSBG05870D2D058A,4,4,4,0,4
DTFBDFB3E435F1D9,DTFRE6362B6D80CE,PSBG887E6A276213,1,1,1,0,1
DTFB7D016545DF96,DTFRF8880C2308AF,PSBGBC4C8D46E919,5,5,5,0,5
DTFB7F4049D52C3D,DTFRAB321000D1B6,PSBGBC4C8D46E919,5,5,5,0,5
DTFB038A7FB83FDA,DTFRBC4864FA090E,PSBGBC4C8D46E919,5,5,5,0,5
DTFBDACB59F48BDD,DTFRFDD0FA2CFDE1,PSBGBC4C8D46E919,5,5,5,0,5
DTFB330063EB954A,DTFRC5AAA58977B9,PSBGBC4C8D46E919,5,5,5,0,5
DTFB3ABB46A90181,DTFRB2774590CC4F,PSBGBC4C8D46E919,5,5,5,0,5
DTFBE521241BA75B,DTFRB44F9C0D102C,PSBG9E5368D25591,5,5,5,0,5
DTFB4A63B45523DB,DTFRC893E631B744,PSBG9E5368D25591,5,5,5,0,5
DTFB574EBB4F3E5B,DTFRA87DAD396FD2,PSBG9E5368D25591,5,5,5,0,5
DTFB930E5477117C,DTFR2D8E504A6C2B,PSBG9E5368D25591,5,5,5,0,5
DTFB0DCDA2986D5B,DTFR38FC6220AA26,PSBG173EED8D9701,5,5,5,0,5
DTFBF4FE1DC1863F,DTFRA9847AFD8CA1,PSBG173EED8D9701,5,5,5,0,5
DTFBD6C5D123B912,DTFR1EA5298CC79D,PSBGA23EB722517C,38,38,38,0,38
DTFB78CC2151565B,DTFR342D23284035,PSBG173EED8D9701,5,5,5,0,5
DTFB07DF7DB73F6A,DTFRB1DAC52F8069,PSBG173EED8D9701,5,5,5,0,5
DTFBBA970B453E69,DTFR119FFEF3C90D,PSBG173EED8D9701,5,5,5,0,5
DTFB3016D4D0FD55,DTFR89082FE76C62,PSBGA23EB722517C,38,38,38,0,38
DTFBCBBAC71FF8B6,DTFR415778AA4B3B,PSBGA23EB722517C,37,37,37,0,37
DTFB5148DF89390A,DTFRD00706840E5F,PSBG173EED8D9701,5,5,5,0,5
DTFB7E7E0035AC37,DTFR77C73D8F843E,PSBGB07EEB84120F,5,5,5,0,5
DTFBA9E9F80CF518,DTFR9C6CF2CD335A,PSBGB07EEB84120F,5,5,5,0,5
DTFB069AA2DDFB2C,DTFR8CAF1F9464B9,PSBGB07EEB84120F,5,5,5,0,5
DTFBF90911CEC4F3,DTFR126EE66246D9,PSBG29A4EEE2F590,5,5,5,0,5
DTFB8096F816635F,DTFRCFCFB3ABF972,PSBG29A4EEE2F590,5,5,5,0,5
DTFB3234B1C3524B,DTFR62F201613A6B,PSBG29A4EEE2F590,5,5,5,0,5
DTFB7339BC6E769A,DTFR1D0A49A32112,PSBG29A4EEE2F590,5,5,5,0,5
DTFBAEF1ACFF3469,DTFR1C408A56959A,PSBGB07EEB84120F,5,5,5,0,5
DTFB753CCD7AD1EF,DTFR189DA0457AD0,PSBG2AA0EA613C5B,5,5,5,0,5
DTFBB0ED70CD0198,DTFRE9D8500F6F63,PSBG2AA0EA613C5B,5,5,5,0,5
DTFB35198685554D,DTFR78BF27A77255,PSBG2AA0EA613C5B,5,5,5,0,5
DTFB55B1D9F2696A,DTFRE56C4C4FDF09,PSBG2AA0EA613C5B,5,5,5,0,5
DTFBFB3E97903099,DTFR9C836E9019A8,PSBG2AA0EA613C5B,5,5,5,0,5
DTFB4AF8BABCB656,DTFR80B7432AE412,PSBGB07EEB84120F,5,5,5,0,5
DTFB7960001B44D0,DTFR884B6B973D63,PSBGA782633E0CE3,5,5,5,0,5
DTFBE265DAD49053,DTFRB73631246FA9,PSBGA782633E0CE3,5,5,5,0,5
DTFB1254877554D9,DTFR3E32E9913FFC,PSBGA782633E0CE3,5,5,5,0,5
DTFB9E63DD0BC4BA,DTFR19A462205453,PSBGA782633E0CE3,5,5,5,0,5
DTFB0895B38DB496,DTFRA5660E04945E,PSBGA7E892FC8103,5,5,5,0,5
DTFB72FC6CA3BA93,DTFRFCF0076A9268,PSBGA7E892FC8103,5,5,5,0,5
DTFB637B9018BBC7,DTFR4C1112752F37,PSBGA7E892FC8103,5,5,5,0,5
DTFBBE2CCD59CA4F,DTFR1008BBAF4BC9,PSBGA7E892FC8103,5,5,5,0,5
DTFB2F58D47C5433,DTFR4CBAB8CB0F86,PSBGA7E892FC8103,5,5,5,0,5
DTFB33D69DF80B31,DTFR6B4E5ECD8718,PSBGA782633E0CE3,5,5,5,0,5
DTFBFF14705058E3,DTFR621ADE2DE090,PSBGCE1197F9D9CD,5,5,5,0,5
DTFBC5F3B3317C02,DTFRF6D6BAACEFE5,PSBGCE1197F9D9CD,5,5,5,0,5
DTFBCAC227789B54,DTFR28BD4C45CC8A,PSBGCE1197F9D9CD,5,5,5,0,5
DTFB34763B48C673,DTFRE313EC83C95A,PSBGCE1197F9D9CD,5,5,5,0,5
DTFB387819AFFCC6,DTFR4BD6331F94B9,PSBGCE1197F9D9CD,5,5,5,0,5
DTFB6D024AC783B7,DTFR4F1464DE51CB,PSBGCE1197F9D9CD,5,5,5,0,5
DTFB6B36D1E15497,DTFRF38F44763DDD,PSBGFC0748B79E1F,5,5,5,0,5
DTFB8AC39069B5B7,DTFREFF05540AC30,PSBGFC0748B79E1F,5,5,5,0,5
DTFBE06A78C18325,DTFR605068960758,PSBGFC0748B79E1F,5,5,5,0,5
DTFBE25F919EB685,DTFR128978EE1E50,PSBGFC0748B79E1F,5,5,5,0,5
DTFBCF05F8663DE8,DTFRE8A6CE77A7BF,PSBGFC0748B79E1F,5,5,5,0,5
DTFB944B965AA341,DTFRDEA00FBDDF9C,PSBGFB3BFB704269,5,5,5,0,5
DTFB8A152946A476,DTFR78BBF7C5073E,PSBG01F8F70ED48C,38,38,38,0,38
DTFB9E650912D487,DTFR21196602C28B,PSBG01F8F70ED48C,38,38,38,0,38
DTFB9B5C506EC661,DTFR79A3A1ACBB46,PSBGFB3BFB704269,5,5,5,0,5
DTFBD16D0DD7DC24,DTFR833AC793AF5E,PSBGFB3BFB704269,5,5,5,0,5
DTFB091AAA1A164B,DTFR05CF4000FF7C,PSBGFB3BFB704269,5,5,5,0,5
DTFB746CCEBAF615,DTFR0E043BC37197,PSBGFB3BFB704269,5,5,5,0,5
DTFBD0C68FC9B049,DTFR2EC5A71B4447,PSBG01F8F70ED48C,38,38,38,0,38
DTFB9C3342C76005,DTFR17FD5E1C6F60,PSBG7FFA03855EA8,5,5,5,0,5
DTFB3EAEAA6897C9,DTFR8CE0F5488C48,PSBG7FFA03855EA8,5,5,5,0,5
DTFB5F22A4B91A8A,DTFRE57C038BCEEF,PSBG7FFA03855EA8,5,5,5,0,5
DTFB49C787EB2946,DTFR8291B62BA554,PSBG7FFA03855EA8,5,5,5,0,5
DTFB03696F65E65D,DTFRD700324ED65A,PSBGEAF6110D27FB,5,5,5,0,5
DTFB20192A84E998,DTFRC4C6390DA329,PSBGEAF6110D27FB,5,5,5,0,5
DTFB829E743D05DA,DTFRD09B7C2E42AC,PSBGEAF6110D27FB,5,5,5,0,5
DTFB9DDA340E315B,DTFR86F1BCCD791D,PSBGEAF6110D27FB,5,5,5,0,5
DTFBAC1879997E46,DTFRC210FCEDCEEE,PSBG7FFA03855EA8,5,5,5,0,5
DTFBBCCDF19A52FE,DTFR5483C33679B9,PSBG4CF0012C15FF,5,5,5,0,5
DTFB44A5DA29EED6,DTFRB85369BAA939,PSBG4CF0012C15FF,5,5,5,0,5
DTFBFD9A17256CD8,DTFR3D105EE37D05,PSBG4CF0012C15FF,5,5,5,0,5
DTFB62F28629D23E,DTFREA0765A5071E,PSBG4CF0012C15FF,5,5,5,0,5
DTFB06D5A35B96F7,DTFRC1F393C79FD9,PSBG4CF0012C15FF,5,5,5,0,5
DTFBF6098AD9439B,DTFR2BEAF6F4F5EE,PSBGAD6B89F6657C,5,5,5,0,5
DTFB7C6904E699CA,DTFRCC7568F67C90,PSBGAD6B89F6657C,5,5,5,0,5
DTFB1BFED1A02D1B,DTFR28DD4055E72F,PSBGAD6B89F6657C,5,5,5,0,5
DTFB3D525B63BE09,DTFR61ED501C46B6,PSBGAD6B89F6657C,5,5,5,0,5
DTFBC77B23CB9478,DTFR025DC2B4525B,PSBGAD6B89F6657C,5,5,5,0,5
DTFB5636404642B1,DTFR32CADE8E7386,PSBG859A39B3821D,5,5,5,0,5
DTFB4B6454F324DE,DTFRC14C8DA9D6F7,PSBG859A39B3821D,5,5,5,0,5
DTFB96E8C2AA46BC,DTFRE0544D369A0F,PSBG859A39B3821D,5,5,5,0,5
DTFBAEAE89A86D0D,DTFR2CDE3196DF53,PSBG859A39B3821D,5,5,5,0,5
DTFB21618A6A8A9E,DTFRD93593355E70,PSBG859A39B3821D,5,5,5,0,5
DTFBC5EE81331101,DTFR278DDFF93588,PSBG92AFC741122D,5,5,5,0,5
DTFB119832D182FC,DTFR831C3BA247A3,PSBG92AFC741122D,5,5,5,0,5
DTFB2DB6A6D4688F,DTFR920386AE6A45,PSBG92AFC741122D,5,5,5,0,5
DTFB8BE10C0B37C2,DTFRC03A71D033CE,PSBG92AFC741122D,5,5,5,0,5
DTFB516434DDA02A,DTFRBC229C5CE7B8,PSBG92AFC741122D,5,5,5,0,5
DTFB21C741C88CC0,DTFRD569A199E294,PSBGA7F0C2CF36AA,5,5,5,0,5
DTFB5363EB27A5F8,DTFR7239E1329878,PSBGA7F0C2CF36AA,5,5,5,0,5
DTFBABC2F2C279F0,DTFRF9F6613543F3,PSBGA7F0C2CF36AA,5,5,5,0,5
DTFB22D2CDE4931A,DTFR357355440566,PSBGA7F0C2CF36AA,5,5,5,0,5
DTFB312E982FAFA5,DTFRD5C3BB3C1052,PSBG01F8F70ED48C,37,37,37,0,37
DTFBF80704558ABC,DTFR26B53C3D6E7A,PSBG7FFA03855EA8,5,5,5,0,5
DTFBFEEE6F6897BF,DTFR39AA7A1E542F,PSBG01F8F70ED48C,38,38,38,0,38
DTFBCEC2B6F2329D,DTFR39AA7A1E542F,PSBGDD2F3A650DD1,2,2,2,0,2
DTFB429BF0AB9B85,DTFR3C6D3FE70957,PSBG29DFF078151C,5,5,5,0,5
DTFB7DC1908541BA,DTFR92D1B86AE8B5,PSBG29DFF078151C,5,5,5,0,5
DTFB7F08E6D5F7E9,DTFR5CF979596938,PSBG29DFF078151C,5,5,5,0,5
DTFB71A7C7DCC0BF,DTFRCAA370A674A2,PSBG5CCEE4727C63,5,5,5,0,5
DTFB56209CA428E6,DTFR550644AEFC74,PSBG5CCEE4727C63,4,4,4,0,4
DTFBF412722BD161,DTFR38FB0E92F897,PSBG5CCEE4727C63,5,5,5,0,5
DTFBC63D342DD7BF,DTFR119C43E5F89C,PSBG5CCEE4727C63,5,5,5,0,5
DTFBD77D159AEA55,DTFR382FD6CCB622,PSBG5CCEE4727C63,1,1,1,0,1
DTFB4D1E1C00C5F9,DTFR382FD6CCB622,PSBG29DFF078151C,4,4,4,0,4
DTFB90441F0B332D,DTFR007954E10C52,PSBGDD2F3A650DD1,37,37,37,0,37
DTFBEA6AAF6E680D,DTFR06805099CF0C,PSBG29DFF078151C,5,5,5,0,5
DTFB253CDF27F153,DTFR919EE546949E,PSBG29DFF078151C,1,1,1,0,1
DTFB3426E040CC81,DTFR919EE546949E,PSBGB0303FF2FF5B,4,4,4,0,4
DTFBF0800AFC747A,DTFRB54320C11B66,PSBGB0303FF2FF5B,5,5,5,0,5
DTFB961EF237C5C7,DTFR56F2F25FECCB,PSBGB0303FF2FF5B,5,5,5,0,5
DTFB0CA1C1FDF125,DTFR1284C7FF1C8A,PSBGA420BA984052,5,5,5,0,5
DTFBD668719A95D6,DTFR4428443DC074,PSBGA420BA984052,5,5,5,0,5
DTFBCA45139F1E60,DTFR02E5E84CBA4C,PSBGA420BA984052,5,5,5,0,5
DTFBFFE352D88023,DTFR3E612E469B25,PSBGA420BA984052,5,5,5,0,5
DTFBB469BEEE632A,DTFR694657AF4D8C,PSBGB0303FF2FF5B,5,5,5,0,5
DTFB02589CDF4BFB,DTFRD9804FFCA514,PSBGB0303FF2FF5B,5,5,5,0,5
DTFBAC4A70B7A5B1,DTFRD300AB910125,PSBGCEF7AD8FFFB9,5,5,5,0,5
DTFB323A4E9B32EB,DTFRB0479FE9E505,PSBGCEF7AD8FFFB9,5,5,5,0,5
DTFB9A30E4BCFC12,DTFRAAB5B37EDAAD,PSBGCEF7AD8FFFB9,5,5,5,0,5
DTFB6AD820643537,DTFR623BBC6AEE74,PSBGCEF7AD8FFFB9,5,5,5,0,5
DTFB295B346B090B,DTFR38D83DC6C941,PSBG225E69357720,5,5,5,0,5
DTFB7091106E9248,DTFR5B7F33A9BCE5,PSBG225E69357720,4,4,4,0,4
DTFBF815680B51B3,DTFREC99C640FC14,PSBG225E69357720,5,5,5,0,5
DTFBAB777218C29C,DTFR60A9A22B37D7,PSBG225E69357720,5,5,5,0,5
DTFBF43EB791C0AD,DTFR89A168C07484,PSBGAA07E509A6C7,5,5,5,0,5
DTFB15B797419BEF,DTFRCB9603D0CFE5,PSBGAA07E509A6C7,4,4,4,0,4
DTFB3B0B39423BE5,DTFRC8E31EB44705,PSBGAA07E509A6C7,5,5,5,0,5
DTFB7942AC9D9001,DTFR7DA807757AF1,PSBGAA07E509A6C7,5,5,5,0,5
DTFB44C8D2736813,DTFR382C8388E8C6,PSBGAA07E509A6C7,5,5,5,0,5
DTFB08A6304ECD3C,DTFR3BE58146FBAE,PSBG225E69357720,5,5,5,0,5
DTFBFD0EDE13899B,DTFRA6D75D93C465,PSBGDD2F3A650DD1,37,37,37,0,37
DTFBDE2B5F95AD6D,DTFR317C6C5C6F56,PSBGA5456C3A5C97,5,5,5,0,5
DTFBA6958E938E18,DTFRDFC657E896C5,PSBGA5456C3A5C97,5,5,5,0,5
DTFB32E60138D4B9,DTFRAD2255DB9A26,PSBGA5456C3A5C97,5,5,5,0,5
DTFB6C83585B19DB,DTFRA0A707DDBAC1,PSBGA5456C3A5C97,5,5,5,0,5
DTFBBF6E908E7F0A,DTFR512981437A49,PSBGA5456C3A5C97,5,5,5,0,5
DTFBFC91B00623B5,DTFR03057DA8BA89,PSBGA5456C3A5C97,4,4,4,0,4
DTFB547FE248CC2C,DTFR03057DA8BA89,PSBG225E69357720,1,1,1,0,1
DTFBA06497F7D3D8,DTFRCD44928A9DCE,PSBG32AB0B6C9DC4,5,5,5,0,5
DTFB9F5560776259,DTFR824A7B1FB1C6,PSBG32AB0B6C9DC4,5,5,5,0,5
DTFB22039C5C416D,DTFR4860D4BEB7C2,PSBG32AB0B6C9DC4,5,5,5,0,5
DTFB82ED4079ABBF,DTFR21845C25CE1D,PSBG32AB0B6C9DC4,5,5,5,0,5
DTFB004759053D7F,DTFR74A942C1E4B7,PSBGDD2F3A650DD1,37,37,37,0,37
DTFB86E96A8AD22E,DTFRD4648AA1A8EC,PSBG32AB0B6C9DC4,5,5,5,0,5
DTFBD9B17E164191,DTFRD2B6CDD77C10,PSBG32AB0B6C9DC4,5,5,5,0,5
DTFB1220B7E22428,DTFR49866234AB9A,PSBGD6B476C1C3D3,5,5,5,0,5
DTFB5FBED6C7708C,DTFRD06D9E37754C,PSBGD6B476C1C3D3,5,5,5,0,5
DTFBC9515999F1E2,DTFRC779064CA275,PSBGDD2F3A650DD1,37,37,37,0,37
DTFBFF52AC2FD607,DTFR3909083CF2A1,PSBGFB637EB1392F,5,5,5,0,5
DTFB64B0D4554719,DTFRC9088158DC7D,PSBGFB637EB1392F,5,5,5,0,5
DTFB97BC42E5C589,DTFR9C956B0837A7,PSBGFB637EB1392F,5,5,5,0,5
DTFBBEBF8060BC95,DTFR43A867787B96,PSBGFB637EB1392F,5,5,5,0,5
DTFB77EA3CC6D463,DTFRD95584748263,PSBGD6B476C1C3D3,5,5,5,0,5
DTFB1AF98E1B439A,DTFR9D4B36396F1A,PSBGD6B476C1C3D3,5,5,5,0,5
DTFB47ED12A6EF77,DTFR2521D70333BA,PSBG862B1790E36A,5,5,5,0,5
DTFB12B4CEB42BDF,DTFRB5DCBB903E9F,PSBG862B1790E36A,5,5,5,0,5
DTFBFDDC7F8955B5,DTFR29727EE3A3B0,PSBG862B1790E36A,5,5,5,0,5
DTFB50AB3E511283,DTFRA189219E726B,PSBG862B1790E36A,5,5,5,0,5
DTFB91233898B5B2,DTFR829A94179328,PSBGD3E5588A9513,5,5,5,0,5
DTFB5FBB0D830090,DTFR8D00259A28D1,PSBGD3E5588A9513,5,5,5,0,5
DTFB9C6FC11FB947,DTFRA7245E707DFF,PSBGD3E5588A9513,5,5,5,0,5
DTFB5F39E25F83B1,DTFR22A6A04E966F,PSBGD3E5588A9513,5,5,5,0,5
DTFB6EA12F2A3D8F,DTFR6CB3E43DE8CB,PSBGD3E5588A9513,5,5,5,0,5
DTFB47CBD547BFC2,DTFRFE64EBED85C0,PSBG862B1790E36A,5,5,5,0,5
DTFBC3E86DBBEAA6,DTFR2618D0AD5C76,PSBGF5472095E4A7,5,5,5,0,5
DTFB8001522F8BB8,DTFR6A0C248B7C78,PSBGF5472095E4A7,5,5,5,0,5
DTFB2EDFB92CFAAF,DTFR672A83809487,PSBGF5472095E4A7,5,5,5,0,5
DTFB04A4E1E75242,DTFRB300BFB8785F,PSBGD5E2A5C783B5,5,5,5,0,5
DTFB8673F698DB8F,DTFR835B6DFB8583,PSBGD5E2A5C783B5,5,5,5,0,5
DTFB6F1872C6F2D8,DTFRD0861F4C45D2,PSBGD5E2A5C783B5,5,5,5,0,5
DTFB84F0C728121A,DTFR3FCBCCFA1B27,PSBGD5E2A5C783B5,5,5,5,0,5
DTFBAB5D044BC94C,DTFR84A87914F03F,PSBGD5E2A5C783B5,5,5,5,0,5
DTFB18F097CCCB0A,DTFRBEA673453A0B,PSBGDD2F3A650DD1,1,1,1,0,1
DTFB7BE7E680E708,DTFRBEA673453A0B,PSBGEB6B595FD501,36,36,36,0,36
DTFBD4BEA4661629,DTFR6AF6EEF6757B,PSBG01AF5AC4ABC3,5,5,5,0,5
DTFB0181F9563196,DTFR5FCB55FD0DF8,PSBG01AF5AC4ABC3,5,5,5,0,5
DTFBE11D3715DEBC,DTFRA96186FB4AE9,PSBG01AF5AC4ABC3,5,5,5,0,5
DTFB190C5B7B2105,DTFRCAE55C68415D,PSBG01AF5AC4ABC3,5,5,5,0,5
DTFBDEFDBD977E98,DTFR029AF9061511,PSBGDEA959114F66,5,5,5,0,5
DTFBE468326E1A59,DTFRB0A5DDF1473E,PSBGDEA959114F66,5,5,5,0,5
DTFBA1E54B5E609F,DTFR520CBC9211F4,PSBGDEA959114F66,5,5,5,0,5
DTFB2DB229D403F8,DTFR83643A250894,PSBGDEA959114F66,5,5,5,0,5
DTFB6F6EF9B2A139,DTFR721441CB291E,PSBG01AF5AC4ABC3,5,5,5,0,5
DTFB2002B0DF6001,DTFR36CE962A91DD,PSBG98D291288BE3,5,5,5,0,5
DTFBD4BC35AC7E77,DTFRDE757FA9E900,PSBG98D291288BE3,5,5,5,0,5
DTFB2DC7BF21894C,DTFREE4498489191,PSBG98D291288BE3,5,5,5,0,5
