ID_HISTORY_STOCK,KD_BARANG,KD_LOKASI,UPDATED_BY,JUMLAH_AWAL,JUMLAH_PERUBAHAN,JUMLAH_AKHIR,TIPE_PERUBAHAN,REF,SATUAN,WAKTU_CHANGE
SKHYFC92ECEF92CF,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,35,-29,6,PENJUALAN,DNJBFDA92933F529,PIECES,2024-01-04 12:22:39
SKHYB3C78E92483C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,6,-4,2,PENJUALAN,DNJBDE75524FBC0D,PIECES,2024-01-04 08:34:14
SKHY344CFA60F8A8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,2,-2,0,PENJUALAN,DNJBB41CF7561842,PIECES,2024-01-04 13:33:13
SKHYF525964F6B7D,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,89,-21,68,TRANSFER,TRFRFCC079B5291F,DUS,2024-01-05 00:00:00
SKHY6109A4A8684C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,210,210,TRANSFER,TRFRFCC079B5291F,PIECES,2024-01-05 00:00:00
SKHY9F4687B30CE1,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,210,-5,205,PENJUALAN,DNJBDD397B1C138F,PIECES,2024-01-05 17:54:24
SKHYEEB7BEEF01D8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,205,-28,177,PENJUALAN,DNJB617342AFF8EA,PIECES,2024-01-05 11:25:39
SKHYD42CC9BB86E6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,177,-10,167,PENJUALAN,DNJB89DB34917EF5,PIECES,2024-01-06 11:34:40
SKHY49C21E3CFFF8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,167,-22,145,PENJUALAN,DNJB49BE376C967F,PIECES,2024-01-06 19:41:50
SKHY18387045BFEA,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,145,-19,126,PENJUALAN,DNJB926F416A8C3F,PIECES,2024-01-06 18:19:13
SKHY0FCB63ED1B2A,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,126,-7,119,PENJUALAN,DNJB47A098C9F34D,PIECES,2024-01-07 17:55:15
SKHYCADF7CE15FE8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,119,-7,112,PENJUALAN,DNJB67A0DD4F75F3,PIECES,2024-01-07 14:42:54
SKHYAE3DF1E3CD59,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,112,-13,99,PENJUALAN,DNJBEE3F8870CCAE,PIECES,2024-01-07 17:10:12
SKHYBAF0AFFCD4DC,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,99,-25,74,PENJUALAN,DNJBAE3671F93F73,PIECES,2024-01-08 08:36:13
SKHY9743E64A0967,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,74,-7,67,PENJUALAN,DNJB5775E8D74D78,PIECES,2024-01-08 18:05:09
SKHY465162C57189,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,67,-11,56,PENJUALAN,DNJB89E9813A503E,PIECES,2024-01-08 12:19:32
SKHY8577AA939ED2,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,56,-11,45,PENJUALAN,DNJB85910E459B0E,PIECES,2024-01-08 18:46:18
SKHY25027D231CB4,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,45,-8,37,PENJUALAN,DNJB70800A3EC3C0,PIECES,2024-01-08 08:25:59
SKHY27443F5940F4,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,37,-9,28,PENJUALAN,DNJBE86BA89C2DF5,PIECES,2024-01-09 19:48:10
SKHY6692589B3AAC,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,28,-14,14,PENJUALAN,DNJB56DD237F9661,PIECES,2024-01-09 15:00:22
SKHY927830614C68,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,14,-9,5,PENJUALAN,DNJB0DE4ECEF9A7F,PIECES,2024-01-09 17:35:43
SKHY67A4787C2686,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,68,-21,47,TRANSFER,TRFRCD7F87FF1699,DUS,2024-01-10 00:00:00
SKHY4F358C8993D4,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,5,210,215,TRANSFER,TRFRCD7F87FF1699,PIECES,2024-01-10 00:00:00
SKHY4F59A14FACDB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,215,-26,189,PENJUALAN,DNJBA542531F51E7,PIECES,2024-01-10 16:53:03
SKHY68536DC63982,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,189,-1,188,PENJUALAN,DNJB35CCD0E21F65,PIECES,2024-01-10 17:36:41
SKHYFF197E2A3DB4,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,188,-30,158,PENJUALAN,DNJB6329DC67BC5D,PIECES,2024-01-10 12:20:11
SKHYEE09C88B9704,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,158,-4,154,PENJUALAN,DNJB02BD76C11880,PIECES,2024-01-11 10:42:18
SKHY46645174A76F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,154,-14,140,PENJUALAN,DNJB791A8E5CBB14,PIECES,2024-01-11 15:43:37
SKHY8C7E183B328D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,140,-30,110,PENJUALAN,DNJBC713D2BA9A31,PIECES,2024-01-11 19:42:45
SKHY95618B606182,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,110,-18,92,PENJUALAN,DNJB862BEB188769,PIECES,2024-01-11 20:40:48
SKHY3803DA324F07,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,92,-16,76,PENJUALAN,DNJB143E6DB7D5D8,PIECES,2024-01-11 14:52:10
SKHY7CC2F74E9CC1,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,76,-22,54,PENJUALAN,DNJB6537288CBE04,PIECES,2024-01-12 20:38:37
SKHY3B26B156DA55,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,54,-16,38,PENJUALAN,DNJB9B4E386C7360,PIECES,2024-01-12 18:13:08
SKHY0E8B708FF135,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,38,-22,16,PENJUALAN,DNJB9E79EEE6C01F,PIECES,2024-01-12 13:54:28
SKHYD2294A7D3BDF,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,16,-16,0,PENJUALAN,DNJB65A95EEF1BFA,PIECES,2024-01-12 09:14:31
SKHYD3B28F1D228D,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,47,-21,26,TRANSFER,TRFR90A439841886,DUS,2024-01-13 00:00:00
SKHYDD34E2C6064B,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,210,210,TRANSFER,TRFR90A439841886,PIECES,2024-01-13 00:00:00
SKHYD574701F4F82,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,210,-19,191,PENJUALAN,DNJBD435FA3D6BA7,PIECES,2024-01-13 11:27:25
SKHY6C0B89746EF8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,191,-23,168,PENJUALAN,DNJB421271F6CB22,PIECES,2024-01-13 15:11:08
SKHYBA6C5D27AD80,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,168,-19,149,PENJUALAN,DNJBB2BA86CA971A,PIECES,2024-01-13 19:37:22
SKHY59E709510991,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,149,-27,122,PENJUALAN,DNJB60546BECA2B7,PIECES,2024-01-14 13:25:23
SKHYB7D7E308D174,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,122,-16,106,PENJUALAN,DNJB5D5BECD4A33C,PIECES,2024-01-14 18:02:23
SKHYE9228751299D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,106,-17,89,PENJUALAN,DNJB90CAEC20967A,PIECES,2024-01-15 18:45:06
SKHYCFEE0D6DBA6F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,89,-9,80,PENJUALAN,DNJB5E1494566B89,PIECES,2024-01-15 13:58:46
SKHY9DDA05D0C4D9,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,80,-2,78,PENJUALAN,DNJBDA0417D96294,PIECES,2024-01-15 17:46:20
SKHY4E4ADB7967B6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,78,-30,48,PENJUALAN,DNJB9120BA8C65E7,PIECES,2024-01-15 13:06:04
SKHYE9046771DF83,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,48,-10,38,PENJUALAN,DNJBA2CA4C623215,PIECES,2024-01-16 20:35:33
SKHY72AF3B081D0A,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,38,-25,13,PENJUALAN,DNJB8EE11D9A41F2,PIECES,2024-01-16 09:44:57
SKHYB8223010D5A5,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,13,-11,2,PENJUALAN,DNJBF45544589588,PIECES,2024-01-16 12:44:45
SKHYB78A82D494B9,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,26,-21,5,TRANSFER,TRFRCFA973B935C1,DUS,2024-01-17 00:00:00
SKHY173B33BAA26A,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,2,210,212,TRANSFER,TRFRCFA973B935C1,PIECES,2024-01-17 00:00:00
SKHY4482E2DFE581,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,212,-9,203,PENJUALAN,DNJB66A55A321E10,PIECES,2024-01-17 14:54:18
SKHYF73B995EC091,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,203,-16,187,PENJUALAN,DNJBBF5A162635E8,PIECES,2024-01-17 11:56:49
SKHY9F0E661AB7CA,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,5,105,110,PEMESANAN,PSBG3C3A9DCDB1AB,DUS,2024-01-16 00:00:00
SKHY91CC7DBA2796,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,187,-10,177,PENJUALAN,DNJB41713D74813D,PIECES,2024-01-18 20:44:38
SKHYC89035A85262,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,177,-18,159,PENJUALAN,DNJB0CDA8A3AAEC9,PIECES,2024-01-18 18:46:51
SKHY970FE02228BF,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,159,-16,143,PENJUALAN,DNJB97DF40D84618,PIECES,2024-01-18 15:25:28
SKHY0F29BBB971B2,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,143,-28,115,PENJUALAN,DNJB47F6FDF97A5F,PIECES,2024-01-18 18:22:03
SKHYFE3EBAFED194,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,115,-1,114,PENJUALAN,DNJB6308379C614D,PIECES,2024-01-19 12:48:49
SKHY3ADEF400D843,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,114,-23,91,PENJUALAN,DNJBF3818E1E834C,PIECES,2024-01-19 14:56:25
SKHY3F01C05F22EE,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,91,-3,88,PENJUALAN,DNJB3FA0F7A5A61F,PIECES,2024-01-19 10:41:45
SKHYB04422594C43,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,88,-26,62,PENJUALAN,DNJB4EA7F5616763,PIECES,2024-01-19 10:48:06
SKHY0771EADD686C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,62,-1,61,PENJUALAN,DNJBAFFEB2205208,PIECES,2024-01-19 11:24:27
SKHYA0BFD808FAD3,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,61,-29,32,PENJUALAN,DNJBE12198B742BC,PIECES,2024-01-20 09:26:35
SKHYD0145D07E29D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,32,-6,26,PENJUALAN,DNJBC6E6E67CC7EC,PIECES,2024-01-20 15:47:27
SKHYB44CE9F269E7,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,26,-17,9,PENJUALAN,DNJBB3F4430CDBB0,PIECES,2024-01-21 16:29:14
SKHY7BD8E0DAC56D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,9,-8,1,PENJUALAN,DNJB1F435446A9AD,PIECES,2024-01-21 15:56:42
SKHY1B7CBA8A55CB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,1,-1,0,PENJUALAN,DNJBA784B6603676,PIECES,2024-01-21 11:15:58
SKHY0DD993D7E209,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,110,-21,89,TRANSFER,TRFR38022131CD44,DUS,2024-01-22 00:00:00
SKHY1660F129A927,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,210,210,TRANSFER,TRFR38022131CD44,PIECES,2024-01-22 00:00:00
SKHYBFE16CC9F3AC,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,210,-11,199,PENJUALAN,DNJBABDD209FB801,PIECES,2024-01-22 17:40:49
SKHY8A2ED69340B8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,199,-15,184,PENJUALAN,DNJB4AB8CE59D5D7,PIECES,2024-01-22 09:42:09
SKHY136D303D9AFD,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,184,-2,182,PENJUALAN,DNJBF39DE648197F,PIECES,2024-01-22 16:24:15
SKHYD220BB9C8A37,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,182,-19,163,PENJUALAN,DNJB68162D229FE5,PIECES,2024-01-22 09:45:48
SKHY74365E1AEBB9,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,163,-11,152,PENJUALAN,DNJBDDB8A89C7DBD,PIECES,2024-01-22 15:16:05
SKHY7B64CEBC46A8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,152,-21,131,PENJUALAN,DNJB10554630C70E,PIECES,2024-01-23 10:18:54
SKHY839CD9FA98E2,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,131,-21,110,PENJUALAN,DNJB367B57B91319,PIECES,2024-01-23 15:04:52
SKHY561FA5E6C36E,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,110,-15,95,PENJUALAN,DNJB974E3F5710E3,PIECES,2024-01-23 18:56:37
SKHY6D405373A544,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,95,-18,77,PENJUALAN,DNJB9FAE5AF10E0C,PIECES,2024-01-23 11:16:28
SKHY34E83709FD40,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,77,-25,52,PENJUALAN,DNJB0D54DA358AE1,PIECES,2024-01-23 17:19:21
SKHYACB17F81E2F9,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,52,-13,39,PENJUALAN,DNJBF37307737B8B,PIECES,2024-01-24 14:21:02
SKHYD8D77A3647B6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,39,-14,25,PENJUALAN,DNJB52441D2451BE,PIECES,2024-01-24 13:46:45
SKHYE750B9AF02C8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,25,-13,12,PENJUALAN,DNJBEBFB360E15C9,PIECES,2024-01-24 09:41:03
SKHY5078BCCE2A51,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,12,-1,11,PENJUALAN,DNJBE27E4BCF3A4C,PIECES,2024-01-24 13:55:00
SKHYF54B37F1FEDB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,11,-2,9,PENJUALAN,DNJBD88AD555D40F,PIECES,2024-01-25 17:10:56
SKHY3E4D00177606,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,9,-6,3,PENJUALAN,DNJB0338C77C9032,PIECES,2024-01-25 20:14:51
SKHYD7B9DA5D25EC,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,3,-2,1,PENJUALAN,DNJB126173CA8EB4,PIECES,2024-01-25 19:00:35
SKHY92051CBDD8B8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,1,-1,0,PENJUALAN,DNJBA210E0D363A1,PIECES,2024-01-25 18:24:15
SKHY7364ECFBB87E,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,89,-21,68,TRANSFER,TRFR40566E1C8B13,DUS,2024-01-26 00:00:00
SKHY01C89786DD67,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,210,210,TRANSFER,TRFR40566E1C8B13,PIECES,2024-01-26 00:00:00
SKHYFD2A0C2F7A33,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,210,-28,182,PENJUALAN,DNJB5C84157F3253,PIECES,2024-01-26 19:34:17
SKHYBC56CCFB4ED6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,182,-27,155,PENJUALAN,DNJB2533C25B6895,PIECES,2024-01-26 10:41:20
SKHYC773B165D832,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,155,-4,151,PENJUALAN,DNJB4FFC1B72D6F1,PIECES,2024-01-26 19:52:53
SKHYA3367E1CEAAF,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,151,-14,137,PENJUALAN,DNJBBFCFE5C1AD9B,PIECES,2024-01-26 10:19:23
SKHYA43BB093C273,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,137,-4,133,PENJUALAN,DNJB7E10338342C3,PIECES,2024-01-26 13:04:20
SKHYEA5FD36A9FF6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,133,-5,128,PENJUALAN,DNJB89D940ADD0CD,PIECES,2024-01-27 14:21:30
SKHY6153B4A29693,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,128,-24,104,PENJUALAN,DNJB386A0886D10B,PIECES,2024-01-27 08:35:44
SKHY2309273B9771,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,104,-30,74,PENJUALAN,DNJBCAED35CA1109,PIECES,2024-01-27 17:22:12
SKHYBBE9DB668CA1,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,74,-4,70,PENJUALAN,DNJBB9BD3F594BDC,PIECES,2024-01-27 12:36:06
SKHYFC69FFC8C19B,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,70,-28,42,PENJUALAN,DNJB775C6FB6C875,PIECES,2024-01-27 10:38:03
SKHY98EB6EBC8A63,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,42,-19,23,PENJUALAN,DNJB08EC2E84BF6D,PIECES,2024-01-28 11:18:13
SKHY4CF86FA64F20,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,23,-7,16,PENJUALAN,DNJB539634837B6B,PIECES,2024-01-28 17:22:07
SKHY5CBC7075B6D8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,16,-2,14,PENJUALAN,DNJB08FCA8209E59,PIECES,2024-01-28 10:31:30
SKHY83712D81145C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,14,-3,11,PENJUALAN,DNJB218C3103CEFC,PIECES,2024-01-29 15:18:12
SKHYF988F4A27870,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,11,-11,0,PENJUALAN,DNJB430FBAB873B3,PIECES,2024-01-29 13:53:12
SKHY225D589DFD45,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,68,-21,47,TRANSFER,TRFR061898D02494,DUS,2024-01-30 00:00:00
SKHYA4239C3ABB6C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,210,210,TRANSFER,TRFR061898D02494,PIECES,2024-01-30 00:00:00
SKHY558949A9FE51,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,210,-12,198,PENJUALAN,DNJBE8F25B99CD6F,PIECES,2024-01-30 11:16:39
SKHY029C0E5FB8EC,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,198,-29,169,PENJUALAN,DNJB546D516535CE,PIECES,2024-01-30 20:26:00
SKHY691D0956ECA8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,169,-3,166,PENJUALAN,DNJBA63FDEF0E0B0,PIECES,2024-01-30 08:48:44
SKHY835364DA27EB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,166,-19,147,PENJUALAN,DNJB56576B71248F,PIECES,2024-01-31 20:16:49
SKHYDBD1DD638984,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,147,-27,120,PENJUALAN,DNJBDBE16480CF01,PIECES,2024-01-31 20:59:40
SKHY499388E3A854,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,120,-16,104,PENJUALAN,DNJB76C98C990598,PIECES,2024-01-31 08:35:35
SKHY10D599A9F274,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,104,-8,96,PENJUALAN,DNJB19C50A62DE5C,PIECES,2024-02-01 15:23:16
SKHY4B95B4139D58,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,96,-5,91,PENJUALAN,DNJB9F64578B28EC,PIECES,2024-02-01 09:47:39
SKHY866D6B89124E,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,91,-16,75,PENJUALAN,DNJB0DAEB011F829,PIECES,2024-02-01 12:35:07
SKHY0D72DD2A2AB4,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,75,-9,66,PENJUALAN,DNJBBD14CDF5E45C,PIECES,2024-02-01 20:43:44
SKHY449EADBA8524,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,66,-6,60,PENJUALAN,DNJBCCEA5BEA41B6,PIECES,2024-02-02 17:58:13
SKHYFFA8EC691EDA,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,60,-9,51,PENJUALAN,DNJB7C66A4C4AD00,PIECES,2024-02-02 15:13:04
SKHY59C81BC65677,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,51,-11,40,PENJUALAN,DNJBF92A08A3502A,PIECES,2024-02-03 11:32:57
SKHYC58949A9A5D9,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,40,-19,21,PENJUALAN,DNJB4B803B5FB245,PIECES,2024-02-03 14:27:16
SKHY0D3F8AB4D508,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,21,-6,15,PENJUALAN,DNJB5AFC35F425D7,PIECES,2024-02-04 20:42:32
SKHY5F9051B1307C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,15,-10,5,PENJUALAN,DNJB3A2771CEBAD7,PIECES,2024-02-04 09:28:50
SKHY0508239A41FE,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,5,-4,1,PENJUALAN,DNJBA342580B6F60,PIECES,2024-02-04 10:17:16
SKHY9113923F0CFC,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,1,-1,0,PENJUALAN,DNJB08A1EA713BD9,PIECES,2024-02-04 14:14:06
SKHYAE2F57665A66,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,47,-21,26,TRANSFER,TRFR3FFCADB34E0F,DUS,2024-02-05 00:00:00
SKHY22DF56A3152C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,210,210,TRANSFER,TRFR3FFCADB34E0F,PIECES,2024-02-05 00:00:00
SKHYAE63FB46BC6F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,210,-27,183,PENJUALAN,DNJB1777EE8CD082,PIECES,2024-02-05 11:01:06
SKHYE8C14CDC3938,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,183,-24,159,PENJUALAN,DNJBD26D3531C393,PIECES,2024-02-05 12:03:27
SKHY06F9FFA01E6B,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,159,-26,133,PENJUALAN,DNJBB181B84EA1C2,PIECES,2024-02-05 08:18:57
SKHY428537B16FE7,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,133,-3,130,PENJUALAN,DNJB54132BC42B3A,PIECES,2024-02-06 14:48:38
SKHY365B1FAE5ACF,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,130,-24,106,PENJUALAN,DNJBEB66824748B8,PIECES,2024-02-06 11:17:18
SKHY773B14002195,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,106,-12,94,PENJUALAN,DNJB70ADF1462684,PIECES,2024-02-07 14:29:50
SKHY53EC4234254D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,94,-16,78,PENJUALAN,DNJB2B1F85D00195,PIECES,2024-02-07 17:15:57
SKHY8741A026597D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,78,-2,76,PENJUALAN,DNJBEF2BBE8751E3,PIECES,2024-02-07 17:41:26
SKHY13CD793BD536,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,76,-17,59,PENJUALAN,DNJB3AD016FF3333,PIECES,2024-02-07 18:47:37
SKHY21DDE5499BD8,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,59,-8,51,PENJUALAN,DNJBC5273F19B155,PIECES,2024-02-07 19:01:29
