ID_DETAIL_TRANSFER_BARANG_BATCH,ID_DETAIL_TRANSFER_BARANG,ID_PESAN_BARANG,JUMLAH_PESAN_TRANSFER_BATCH_DUS,JUMLAH_KIRIM_DUS,JUMLAH_TIBA_DUS,JUMLAH_DITOLAK_DUS,JUMLAH_MASUK_DUS
DTFB0D162AAE0644,DTFR00ABD371A17C,PSBG28E13CC5DA40,21,21,21,0,21
DTFBC50D677C57CC,DTFR75CEA26D1E02,PSBG28E13CC5DA40,21,21,21,0,21
DTFB3520CD552EC9,DTFR962D552D0E01,PSBG28E13CC5DA40,21,21,21,0,21
DTFB44ADB6FCEB52,DTFR0B44BE0A660E,PSBG28E13CC5DA40,21,21,21,0,21
DTFB527374B32AC9,DTFRA3BC9CBA750C,PSBG28E13CC5DA40,20,20,20,0,20
DTFBE7F869505C33,DTFRA3BC9CBA750C,PSBGFA4C97B4DCAE,1,1,1,0,1
DTFB426ECA20BBDB,DTFRCF65BFA9A394,PSBGD1F221511028,5,5,5,0,5
DTFB5C21E5D4C567,DTFRCF65BFA9A394,PSBG1E7A66421DB5,16,16,16,0,16
DTFBA0372AE119A7,DTFRE29753226E1A,PSBG1E7A66421DB5,20,20,20,0,20
DTFB8E2DCBDEE1CA,DTFR56CA2AA949A8,PSBG1E7A66421DB5,21,21,21,0,21
DTFBA62E0604D0FF,DTFR20B48BA59C9A,PSBG1E7A66421DB5,21,21,21,0,21
DTFBF3BC28057097,DTFR12948DD4C601,PSBG1E7A66421DB5,21,21,21,0,21
DTFB492EA2C21078,DTFRB903C4A2E8F7,PSBG4A4CFBC3CFC1,21,21,21,0,21
DTFB207D220676C8,DTFR9C4D1820CDA4,PSBG4A4CFBC3CFC1,21,21,21,0,21
DTFBABA9FF368ACA,DTFRA14368E81B08,PSBG4A4CFBC3CFC1,21,21,21,0,21
DTFB472CF43D47C3,DTFRE201F21DC012,PSBG4A4CFBC3CFC1,21,21,21,0,21
DTFB56EC16B2AFFA,DTFREDB365544821,PSBG4A4CFBC3CFC1,20,20,20,0,20
DTFB359F2FA3152B,DTFREDB365544821,PSBG1E7A66421DB5,1,1,1,0,1
DTFBC8E915402FDE,DTFR4E65B33A4701,PSBG5101FA65F419,21,21,21,0,21
DTFBF80CAE49907D,DTFR4CF705E7E839,PSBG5101FA65F419,21,21,21,0,21
DTFB8D6A8A7C3C7D,DTFRE197053C31BE,PSBG5101FA65F419,21,21,21,0,21
DTFBCC5257A120AC,DTFR41FEA2A16320,PSBG5101FA65F419,21,21,21,0,21
DTFB91253E524CBD,DTFR11D77FEEF44A,PSBG5101FA65F419,21,21,21,0,21
DTFBA60A8B9BAE3B,DTFR9884FD2BF8BC,PSBG4164F4656BEC,21,21,21,0,21
DTFBE18CCCA17490,DTFRDE50781D18FC,PSBG4164F4656BEC,21,21,21,0,21
DTFB765F36E9DA5D,DTFR2E00B75B81A0,PSBG4164F4656BEC,20,20,20,0,20
DTFBF901FDC04674,DTFR9270762CF824,PSBG4164F4656BEC,21,21,21,0,21
DTFB151828280B57,DTFR571DCF93FE15,PSBG4164F4656BEC,21,21,21,0,21
DTFB020B1BAC8660,DTFRFDE88F31FA61,PSBG537A3135BCCE,21,21,21,0,21
DTFB9002E01A87E7,DTFR557BEB21F8FC,PSBG537A3135BCCE,21,21,21,0,21
DTFBED3331213D6F,DTFR9562E09E34F7,PSBG537A3135BCCE,21,21,21,0,21
DTFB904161AB5903,DTFR8D18A4B914F5,PSBG537A3135BCCE,21,21,21,0,21
DTFB4E0EF0373B65,DTFR95C1EAD7B8DB,PSBG537A3135BCCE,20,20,20,0,20
DTFBCC7687AB6013,DTFR95C1EAD7B8DB,PSBG4164F4656BEC,1,1,1,0,1
DTFBD49BD5AE7DC3,DTFR9E0769667F26,PSBG52EF24F23145,21,21,21,0,21
DTFB39C0ACE6CE3D,DTFR55472C9A5AE3,PSBG52EF24F23145,21,21,21,0,21
DTFBE74305FD5BCC,DTFRAA08069E4AC2,PSBG52EF24F23145,21,21,21,0,21
DTFBC54227252F41,DTFRDB02ADB383D0,PSBG52EF24F23145,21,21,21,0,21
DTFB50CAC0212CCC,DTFR24563CF07EAB,PSBG52EF24F23145,21,21,21,0,21
DTFB951378D2F51F,DTFRC520DE9374EF,PSBG470C183E6D84,21,21,21,0,21
DTFBFFD58E4095FE,DTFRE9300A48E48C,PSBG470C183E6D84,21,21,21,0,21
DTFBDF9B6698CAE5,DTFRA148FB60F942,PSBG470C183E6D84,21,21,21,0,21
DTFB641A4DDC71B7,DTFR3967C22E7B8B,PSBG470C183E6D84,21,21,21,0,21
DTFB92148F34A318,DTFRA9B463211C9D,PSBG470C183E6D84,21,21,21,0,21
DTFB00B6806C7DD3,DTFR2C53E79BD39D,PSBG1E7A66421DB5,5,5,5,0,5
DTFBF91DA3FF19ED,DTFR2C53E79BD39D,PSBG117EC850B1CB,16,16,16,0,16
DTFB2112DC3354B8,DTFR8C8E6E8E7CA3,PSBG117EC850B1CB,21,21,21,0,21
DTFBC4C5BBD1FC8D,DTFRA143A6C84702,PSBG117EC850B1CB,21,21,21,0,21
DTFB29D3B60CC65D,DTFR32740A2A7A0E,PSBG117EC850B1CB,21,21,21,0,21
DTFBAB7BB3726669,DTFRF584E6D5AAF7,PSBG117EC850B1CB,21,21,21,0,21
DTFB112C0BDD9CE6,DTFRDFF5F47219D4,PSBG9F65A3B1CFBD,21,21,21,0,21
DTFBC7C719B75960,DTFR0201E4343331,PSBG9F65A3B1CFBD,20,20,20,0,20
DTFB9D85F152E536,DTFRE7DB428D4F3B,PSBG9F65A3B1CFBD,21,21,21,0,21
DTFB57166334F41C,DTFR2F4A80239CE1,PSBG9F65A3B1CFBD,21,21,21,0,21
DTFB0716B375717A,DTFRC823901DB5E4,PSBG9F65A3B1CFBD,21,21,21,0,21
DTFB62FC17EC4478,DTFR077D0A9EB419,PSBG8B8AF1228DD8,21,21,21,0,21
DTFB37F7ED15C020,DTFR664D987B960E,PSBG8B8AF1228DD8,21,21,21,0,21
DTFB34A392CC1454,DTFR1C413D5B970E,PSBG8B8AF1228DD8,21,21,21,0,21
DTFBD713E8779CFC,DTFR01F63B371488,PSBG8B8AF1228DD8,21,21,21,0,21
DTFBAFB1B3F48439,DTFR44AEDF4F6B3A,PSBG8B8AF1228DD8,20,20,20,0,20
DTFB77476FB85312,DTFR44AEDF4F6B3A,PSBG9F65A3B1CFBD,1,1,1,0,1
DTFB7F1EDB1D39E7,DTFR9A7D2BFEC2EC,PSBG4073B97A45F0,21,21,21,0,21
DTFB59CECBFDB0B4,DTFR79E880B667FD,PSBG4073B97A45F0,21,21,21,0,21
DTFBFBDF043C5AF4,DTFRFD213F92DF62,PSBG4073B97A45F0,21,21,21,0,21
DTFBA58BA68CE0C7,DTFR6EAA2859673F,PSBG4073B97A45F0,21,21,21,0,21
DTFB980DF5E366E8,DTFR797F10B24203,PSBG4073B97A45F0,21,21,21,0,21
DTFB91FAA855A6BF,DTFRF195866D35CB,PSBG8E7358AD5DE9,21,21,21,0,21
DTFB5003C9356194,DTFRA150DBCACDD2,PSBG8E7358AD5DE9,21,21,21,0,21
DTFB8F703143A2EF,DTFRD1229543F53B,PSBG8E7358AD5DE9,21,21,21,0,21
DTFB71112267049C,DTFR11934087F6DC,PSBG8E7358AD5DE9,21,21,21,0,21
DTFB1F118E4A01E0,DTFR317393511FDF,PSBG8E7358AD5DE9,21,21,21,0,21
DTFB895E19D7CFE9,DTFRFD3FFB976415,PSBG1B167D9BA922,21,21,21,0,21
DTFBDF0C9A4283FA,DTFRF5E4F67B8EB6,PSBG1B167D9BA922,21,21,21,0,21
DTFB78D8880BD7EF,DTFRE6887C2C9DBC,PSBG1B167D9BA922,21,21,21,0,21
DTFB4F0CCDFAEE70,DTFR7F7546446246,PSBG1B167D9BA922,21,21,21,0,21
DTFBB1F8299939BD,DTFR06F1188B3D68,PSBG1B167D9BA922,21,21,21,0,21
DTFBAD43ED7DFFFA,DTFRA341915CFE18,PSBGD6C6D30C5F73,21,21,21,0,21
DTFB330A5FAC5B53,DTFR6A5F532F5608,PSBGD6C6D30C5F73,21,21,21,0,21
DTFBED19CA03D2AF,DTFR9CAB08ABDDCA,PSBGD6C6D30C5F73,21,21,21,0,21
DTFBF7917126187B,DTFR3DE34232C14F,PSBGD6C6D30C5F73,21,21,21,0,21
DTFB25BE222153C8,DTFRAD2CBF519FA9,PSBGD6C6D30C5F73,21,21,21,0,21
DTFB3CD5BCF9C63E,DTFRC0E37B229A89,PSBG4853288E1EE0,21,21,21,0,21
DTFB9741E0AC1748,DTFR318DFF2AF0E3,PSBG4853288E1EE0,21,21,21,0,21
DTFB3BBF78042E2F,DTFREF6A01F9FAA5,PSBG4853288E1EE0,21,21,21,0,21
DTFB90AD34D58FFD,DTFRFC70C1B80536,PSBG4853288E1EE0,21,21,21,0,21
DTFB8CE313CC830F,DTFR1E73E30432AE,PSBG4853288E1EE0,21,21,21,0,21
DTFBBC2651225553,DTFR6BAB64B4AE26,PSBGEA5C448870A3,21,21,21,0,21
DTFB276664CE4415,DTFR51EE28754560,PSBGEA5C448870A3,21,21,21,0,21
DTFBD1E0D51565C6,DTFR3A5801238156,PSBGEA5C448870A3,21,21,21,0,21
DTFB2F9995FEB656,DTFR376F17D824E4,PSBGEA5C448870A3,21,21,21,0,21
DTFBBF14F435F30B,DTFR2ED82CCCBEC6,PSBGEA5C448870A3,21,21,21,0,21
DTFBA8CF31EB1D08,DTFR3F84D990F461,PSBGCCEAD25B8B91,21,21,21,0,21
DTFB0835C78F8A3E,DTFR2188BA4A30F9,PSBGCCEAD25B8B91,21,21,21,0,21
DTFB4447F4FD7BCB,DTFR688CE320EC40,PSBGCCEAD25B8B91,21,21,21,0,21
DTFB8498C0C98B22,DTFREE9D08D1F6BD,PSBGCCEAD25B8B91,21,21,21,0,21
DTFB27C69E510EED,DTFR1DC43E7795C5,PSBGCCEAD25B8B91,21,21,21,0,21
DTFBFF30329D4C51,DTFRFBABDD208950,PSBG6A047C636C83,21,21,21,0,21
DTFB55B02B0BDD82,DTFRC5D247C7382A,PSBG6A047C636C83,21,21,21,0,21
DTFBFC64F5B13D7B,DTFR7B11C7F1B13E,PSBG6A047C636C83,21,21,21,0,21
DTFB3F5F60D159A2,DTFR187833899477,PSBG6A047C636C83,21,21,21,0,21
DTFB030F4FDE4770,DTFRA76207F374F9,PSBG6A047C636C83,21,21,21,0,21
DTFB349169B0EABB,DTFR39417C5C0BD7,PSBG44EBB69AC555,21,21,21,0,21
DTFBFF9587E26DB9,DTFR1412A16A7AED,PSBG44EBB69AC555,21,21,21,0,21
DTFBD9F149A44C05,DTFRE02D1D8E6841,PSBG44EBB69AC555,21,21,21,0,21
DTFB4253F086E772,DTFR2BE67A6F3CA7,PSBG44EBB69AC555,21,21,21,0,21
DTFB4CC0E8E92798,DTFR8DE3FC40E0BF,PSBG44EBB69AC555,21,21,21,0,21
DTFBCE6FA5973172,DTFRCFC719BB6EA8,PSBG406B698CB16D,21,21,21,0,21
DTFBF25C6F1DE81C,DTFR8DF58DBC5113,PSBG406B698CB16D,21,21,21,0,21
DTFBB2A47CA07DD1,DTFRCCAC1373D2D2,PSBG406B698CB16D,21,21,21,0,21
DTFBA04CA5B80D04,DTFR0F10CDE25CE3,PSBG406B698CB16D,21,21,21,0,21
DTFB3B3E85E11F08,DTFRD378690C146E,PSBG406B698CB16D,21,21,21,0,21
DTFBA7A50DBE42E3,DTFR02F084B30E9D,PSBG06A798C6C600,21,21,21,0,21
DTFBEC187B942E82,DTFRF7A1E84D9937,PSBG06A798C6C600,21,21,21,0,21
DTFB2006C3662BBF,DTFR59C986257FF8,PSBG06A798C6C600,21,21,21,0,21
DTFBD9D8DD30AAF4,DTFR6FF6C5C1E505,PSBG06A798C6C600,21,21,21,0,21
DTFBDCDA4753B268,DTFR2990FACA0CC0,PSBG06A798C6C600,21,21,21,0,21
DTFB400D3B07954B,DTFR316FED544583,PSBG1B922738E060,21,21,21,0,21
DTFB05A19D41CDBC,DTFR8712CE23FD98,PSBG1B922738E060,21,21,21,0,21
DTFBF0B8ACFA3F97,DTFR344B5609826F,PSBG1B922738E060,21,21,21,0,21
DTFB3B24246F1461,DTFRB40F09DFA821,PSBG1B922738E060,21,21,21,0,21
