ID_HISTORY_STOCK,KD_BARANG,KD_LOKASI,UPDATED_BY,JUMLAH_AWAL,JUMLAH_PERUBAHAN,JUMLAH_AKHIR,TIPE_PERUBAHAN,REF,SATUAN,WAKTU_CHANGE
SKHY8616C93B5FD5,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,200,200,TRANSFER,TRFRC1FB1B1AE5F7,PIECES,2024-01-01 09:34:00
SKHY920535FE49B6,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,1000,-29,971,PENJUALAN,DNJBF8A55A7890A1,PIECES,2024-01-01 11:46:35
SKHYD9BC7A9F1478,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,200,-10,190,PENJUALAN,DNJB89E1886D26ED,PIECES,2024-01-01 12:35:26
SKHY355E275FD924,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,971,-9,962,PENJUALAN,DNJB28E33B7F96CC,PIECES,2024-01-01 13:02:01
SKHY03C34243B045,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,1000,-6,994,PENJUALAN,DNJB2C1E57839F68,PIECES,2024-01-01 13:06:32
SKHY2CAEAE0416EE,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,1000,-14,986,PENJUALAN,DNJBA1D07F712594,PIECES,2024-01-01 13:14:56
SKHY99F4D12AB6C7,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,986,-30,956,PENJUALAN,DNJB705EC8E92B01,PIECES,2024-01-01 13:25:09
SKHY79A72868EC4F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,956,-11,945,PENJUALAN,DNJB3DDE2CE8BFB3,PIECES,2024-01-01 13:32:40
SKHY2D64245A242C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,200,-27,173,PENJUALAN,DNJBA29E4C0CE049,PIECES,2024-01-01 13:41:56
SKHY4AAE1454D317,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,962,-20,942,PENJUALAN,DNJB08216200096E,PIECES,2024-01-01 15:42:51
SKHY584873E2E419,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,200,-12,188,PENJUALAN,DNJBA68CDF4C1A54,PIECES,2024-01-01 15:55:18
SKHY8A513F0E03CF,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,945,-27,918,PENJUALAN,DNJB064106067562,PIECES,2024-01-01 16:00:18
SKHY38D8D13C1716,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,173,-11,162,PENJUALAN,DNJB5CC412ADEFC0,PIECES,2024-01-01 16:36:34
SKHY2E4319557EE6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,162,-12,150,PENJUALAN,DNJB3350251B2A60,PIECES,2024-01-01 16:44:46
SKHY3BEA0EAB74AA,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,942,-20,922,PENJUALAN,DNJB4FDBBC114451,PIECES,2024-01-01 17:48:45
SKHYBEBE41784573,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,190,-21,169,PENJUALAN,DNJB7EBD498CE47E,PIECES,2024-01-01 19:30:38
SKHYC6234B170AAD,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,188,-22,166,PENJUALAN,DNJB603319C26435,PIECES,2024-01-01 19:46:14
SKHYFD088679AB03,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,169,-14,155,PENJUALAN,DNJB3263DD6ED273,PIECES,2024-01-01 19:48:25
SKHY61FF3D00366B,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,155,-19,136,PENJUALAN,DNJB13EDE27CABB0,PIECES,2024-01-01 19:56:49
SKHYA680F213311A,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,150,-11,139,PENJUALAN,DNJB055C57E4C56E,PIECES,2024-01-01 20:06:15
SKHY9A7C468ED311,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,994,-26,968,PENJUALAN,DNJB259E661EF833,PIECES,2024-01-01 20:10:22
SKHY2CB97F66B2ED,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,922,-30,892,PENJUALAN,DNJBF35E77C68B4C,PIECES,2024-01-01 20:55:30
SKHY8C6D907F36B6,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,136,-26,110,PENJUALAN,DNJB307EEE471A08,PIECES,2024-01-01 20:56:39
SKHY6C76AA1D273E,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,110,-2,108,PENJUALAN,DNJB77D9FEC8CDAD,PIECES,2024-01-02 11:36:41
SKHY307CD4682BD2,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,139,-24,115,PENJUALAN,DNJBB4A8DC939CC4,PIECES,2024-01-02 11:52:29
SKHY75412A9E982A,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,892,-5,887,PENJUALAN,DNJBA7364F330E40,PIECES,2024-01-02 11:55:38
SKHYD6C08E3EAAC0,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,115,-25,90,PENJUALAN,DNJB11B3605F3B63,PIECES,2024-01-02 12:03:12
SKHYFB20455E3034,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,90,-19,71,PENJUALAN,DNJB71EA6C6304B5,PIECES,2024-01-02 12:21:18
SKHY1FE7A8B3B8FA,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,918,-12,906,PENJUALAN,DNJB1DAB12EB2E91,PIECES,2024-01-02 12:32:08
SKHYC3C1580A6312,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,108,-19,89,PENJUALAN,DNJB2547B4BA988E,PIECES,2024-01-02 12:37:54
SKHYB012B55E0331,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,968,-3,965,PENJUALAN,DNJB339B7E4F484B,PIECES,2024-01-02 12:38:38
SKHYBDDBA831ADB6,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,887,-17,870,PENJUALAN,DNJB21923707B135,PIECES,2024-01-02 13:08:39
SKHY4107FE427C90,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,965,-17,948,PENJUALAN,DNJBD8C1B0B55F40,PIECES,2024-01-02 14:13:23
SKHYB198B104315A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,906,-5,901,PENJUALAN,DNJBBA2C7A044EBC,PIECES,2024-01-02 14:32:51
SKHY457A29AD68A0,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,870,-28,842,PENJUALAN,DNJBBD9B42662899,PIECES,2024-01-02 15:27:22
SKHY79BCDEE14F06,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,89,-11,78,PENJUALAN,DNJBC346E0600E7C,PIECES,2024-01-02 15:44:07
SKHYBC51CD9F408A,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,948,-22,926,PENJUALAN,DNJB81D379C965C1,PIECES,2024-01-02 15:48:08
SKHY2CEE28E8B74E,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,71,-23,48,PENJUALAN,DNJBB15C3AE53DD1,PIECES,2024-01-02 15:50:58
SKHY502FED1C2F52,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,40,78,118,PEMESANAN,PSBG1AB2A04B2E85,DUS,2024-01-02 16:28:56
SKHYDBDBD7396C11,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,78,-1,77,PENJUALAN,DNJB12F91845ACEF,PIECES,2024-01-02 16:35:30
SKHYA9AD82DA75A0,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,166,-30,136,PENJUALAN,DNJB9A6AF097180B,PIECES,2024-01-02 16:40:59
SKHY1A1F5AB0CD1D,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,901,-6,895,PENJUALAN,DNJB80C8EFD61835,PIECES,2024-01-02 16:47:21
SKHY11D7D9E92952,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,926,-30,896,PENJUALAN,DNJBAD92CAC0DBB2,PIECES,2024-01-02 17:50:35
SKHY5B9540E8CAD5,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,77,-18,59,PENJUALAN,DNJB3DC1650CB436,PIECES,2024-01-02 18:32:27
SKHY887C7BC71052,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,48,-26,22,PENJUALAN,DNJB46B59781977D,PIECES,2024-01-02 18:39:37
SKHYE72A5633519C,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,895,-5,890,PENJUALAN,DNJB410D8924879E,PIECES,2024-01-02 18:43:06
SKHYF1876A5D092B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,842,-7,835,PENJUALAN,DNJBF91001FB47D9,PIECES,2024-01-02 19:07:21
SKHY5A6264278A82,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,136,-21,115,PENJUALAN,DNJBC562E439331A,PIECES,2024-01-02 19:08:20
SKHY3D51EDF64AA7,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,896,-14,882,PENJUALAN,DNJBCE04F43BA561,PIECES,2024-01-02 19:29:20
SKHY95045B673F95,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,118,-18,100,TRANSFER,TRFR08E7013E5909,DUS,2024-01-03 09:29:00
SKHYD7E2ABD945A3,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,22,180,202,TRANSFER,TRFR08E7013E5909,PIECES,2024-01-03 09:30:00
SKHY3D091F73E58B,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,59,-6,53,PENJUALAN,DNJB8076AB2CD6A1,PIECES,2024-01-03 11:24:15
SKHY1007C4194B8F,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,53,-15,38,PENJUALAN,DNJB731FE172D6D1,PIECES,2024-01-03 11:25:10
SKHYD7F5A8ED5794,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,835,-29,806,PENJUALAN,DNJBD6D2965F8C30,PIECES,2024-01-03 11:59:32
SKHY7927A20A1DB7,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,202,-25,177,PENJUALAN,DNJB3DCBECA4F9C5,PIECES,2024-01-03 11:59:57
SKHYF1F44AFB3CC6,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,115,-23,92,PENJUALAN,DNJB1CD923EC3C79,PIECES,2024-01-03 12:40:20
SKHY23C9E4AAD551,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,882,-19,863,PENJUALAN,DNJB59523C7C52C6,PIECES,2024-01-03 13:46:26
SKHYD695C8B33DB8,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,863,-21,842,PENJUALAN,DNJBD6BBCF958C77,PIECES,2024-01-03 13:55:51
SKHY66EA9DD23194,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,806,-30,776,PENJUALAN,DNJB3B66A26D0B7E,PIECES,2024-01-03 14:36:27
SKHY8E785DB637B5,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,92,-8,84,PENJUALAN,DNJB2B7FD06134F4,PIECES,2024-01-03 15:17:10
SKHY2931AA35C3C8,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,842,-20,822,PENJUALAN,DNJB39D2036E02D7,PIECES,2024-01-03 16:04:35
SKHY055FBF35B2AE,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,38,-27,11,PENJUALAN,DNJB9C09EB0CF26B,PIECES,2024-01-03 16:37:19
SKHY53368245325B,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,177,-29,148,PENJUALAN,DNJB3B24F8F990A6,PIECES,2024-01-03 16:43:57
SKHYE5B5F5663130,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,890,-19,871,PENJUALAN,DNJBBA580651ADBA,PIECES,2024-01-03 17:06:49
SKHY62D20FA9EB39,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,84,-14,70,PENJUALAN,DNJB32D912DC394B,PIECES,2024-01-03 17:21:46
SKHY34C9B0AAF20F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,148,-13,135,PENJUALAN,DNJBAD4E51557EFB,PIECES,2024-01-03 18:19:14
SKHY2A20615F65CF,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,11,-3,8,PENJUALAN,DNJB94ADBB232CB9,PIECES,2024-01-03 18:48:07
SKHYD159EA585448,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,135,-11,124,PENJUALAN,DNJB5720A4696D34,PIECES,2024-01-03 18:48:18
SKHYD4485F6592AA,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,8,-1,7,PENJUALAN,DNJB8CE7EF0213E8,PIECES,2024-01-03 19:43:58
SKHY1FA3F2969477,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,871,-22,849,PENJUALAN,DNJBC5751933CB48,PIECES,2024-01-03 20:05:43
SKHYB058D3C660B3,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,822,-6,816,PENJUALAN,DNJBD0779251CC78,PIECES,2024-01-03 20:31:04
SKHYDBBA745DCBC7,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,70,-20,50,PENJUALAN,DNJBAFEF92A6ECC6,PIECES,2024-01-03 20:52:42
SKHY37189292B8F2,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,124,-9,115,PENJUALAN,DNJBFFD659D89AF6,PIECES,2024-01-03 20:54:37
SKHY357AFB14037A,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,100,-20,80,TRANSFER,TRFRA3FD2ABAEED7,DUS,2024-01-04 08:44:00
SKHY1789F68B1E3F,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,7,200,207,TRANSFER,TRFRA3FD2ABAEED7,PIECES,2024-01-04 08:45:00
SKHYB9FCDE5FFAA7,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,80,-15,65,TRANSFER,TRFR501EA10F79C8,DUS,2024-01-04 09:36:00
SKHYCDB9E50E249A,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,150,200,TRANSFER,TRFR501EA10F79C8,PIECES,2024-01-04 09:41:00
SKHY28CED936DA2E,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,849,-15,834,PENJUALAN,DNJB2CB8D01CBF85,PIECES,2024-01-04 11:33:08
SKHY387896F0C529,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,115,-9,106,PENJUALAN,DNJBF480583C11C2,PIECES,2024-01-04 11:34:14
SKHYC5C11D523CE4,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,776,-13,763,PENJUALAN,DNJBA32639613BD9,PIECES,2024-01-04 11:36:30
SKHY6BE94AB1F803,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,106,-29,77,PENJUALAN,DNJB852E18C17F68,PIECES,2024-01-04 12:48:05
SKHY6B2F68AA3BD2,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,816,-18,798,PENJUALAN,DNJB2B84DBB28EB0,PIECES,2024-01-04 12:58:15
SKHYAD581DE7DA20,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,834,-15,819,PENJUALAN,DNJBBAEDB7DF6C8D,PIECES,2024-01-04 13:06:31
SKHY43F450F7FB9A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,819,-1,818,PENJUALAN,DNJBF536C4609B98,PIECES,2024-01-04 13:32:05
SKHY9317BEB5A958,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,798,-18,780,PENJUALAN,DNJB98BF53C7B028,PIECES,2024-01-04 13:38:53
SKHY9F6294FA2E9A,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,763,-25,738,PENJUALAN,DNJB43639BFF5503,PIECES,2024-01-04 14:15:17
SKHY8022E6A8C901,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,200,-18,182,PENJUALAN,DNJB521EE1192674,PIECES,2024-01-04 14:17:41
SKHY35F897A795E1,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,182,-12,170,PENJUALAN,DNJB7BC50A0E44A3,PIECES,2024-01-04 14:36:10
SKHY8200431F53BC,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,818,-20,798,PENJUALAN,DNJBBD847DC04765,PIECES,2024-01-04 15:12:00
SKHY5A9E58C597EC,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,207,-20,187,PENJUALAN,DNJB62E7F5D5B98C,PIECES,2024-01-04 15:47:11
SKHY0C132A761D7C,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,738,-14,724,PENJUALAN,DNJBCF3A8F1DFF07,PIECES,2024-01-04 15:53:03
SKHY127ECC3C43F2,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,187,-2,185,PENJUALAN,DNJB3D094294FD58,PIECES,2024-01-04 15:56:17
SKHYD9AC9458ED43,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,170,-13,157,PENJUALAN,DNJB6BFCE982E9A9,PIECES,2024-01-04 16:08:28
SKHYADBE53357B13,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,185,-24,161,PENJUALAN,DNJB1D0295262349,PIECES,2024-01-04 18:02:30
SKHYD25D2923E8E8,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,724,-16,708,PENJUALAN,DNJB513A28F11919,PIECES,2024-01-04 18:06:34
SKHYBF76E1E1991C,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,77,-22,55,PENJUALAN,DNJB950349EDF29D,PIECES,2024-01-04 19:07:48
SKHY864B451EE895,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,708,-6,702,PENJUALAN,DNJBBEE1104C3DA4,PIECES,2024-01-04 19:59:50
SKHY242DEF5DBBA6,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,161,-24,137,PENJUALAN,DNJBB3C2CF47F334,PIECES,2024-01-04 20:19:44
SKHYF6AFCEDB3902,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,780,-25,755,PENJUALAN,DNJB41A73C90B073,PIECES,2024-01-04 20:29:10
SKHYA53CB0F91060,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,157,-24,133,PENJUALAN,DNJB6212402B3F01,PIECES,2024-01-05 11:11:26
SKHYACBB7D5947E3,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,755,-2,753,PENJUALAN,DNJB802AF9FF6004,PIECES,2024-01-05 11:50:41
SKHYBA5C15E4B484,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,137,-17,120,PENJUALAN,DNJB28280C89A6FD,PIECES,2024-01-05 12:47:33
SKHY2A624E4C43FE,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,55,-29,26,PENJUALAN,DNJBF544A76099D6,PIECES,2024-01-05 13:01:25
SKHY360AC64CDA62,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,133,-23,110,PENJUALAN,DNJB270525806E04,PIECES,2024-01-05 13:35:46
SKHYE598CC12F252,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,798,-3,795,PENJUALAN,DNJB0E9D45EA0E3E,PIECES,2024-01-05 14:04:20
SKHY5DA36CC01C33,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,795,-9,786,PENJUALAN,DNJB7CD6E3331BDA,PIECES,2024-01-05 14:13:17
SKHYDB16A07494CA,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,26,-13,13,PENJUALAN,DNJBFD74F568BA01,PIECES,2024-01-05 14:50:50
SKHY47D1DC362663,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,13,-5,8,PENJUALAN,DNJB39747AE61278,PIECES,2024-01-05 14:54:18
SKHY74B1B8856E1A,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,702,-13,689,PENJUALAN,DNJBF0BFCF52C598,PIECES,2024-01-05 15:25:26
SKHY58D747DEC0AC,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,120,-8,112,PENJUALAN,DNJB876AD346068C,PIECES,2024-01-05 16:18:11
SKHY7B732ADE30C4,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,8,-2,6,PENJUALAN,DNJBEA3D4428B2A4,PIECES,2024-01-05 17:08:03
SKHYF637E2FBF90F,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,689,-26,663,PENJUALAN,DNJB7E391E10618D,PIECES,2024-01-05 18:25:15
SKHY9C9CAA31C153,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,753,-20,733,PENJUALAN,DNJBD6FE08D19B39,PIECES,2024-01-05 18:28:34
SKHY4E92BA0573C6,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,786,-20,766,PENJUALAN,DNJB16E203EFB79B,PIECES,2024-01-05 18:43:12
SKHYAC2422379390,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,6,-1,5,PENJUALAN,DNJB4D1F734CAC4F,PIECES,2024-01-05 19:06:42
SKHY6950D8F5E97E,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,110,-3,107,PENJUALAN,DNJBB8421CA7C17F,PIECES,2024-01-05 19:34:48
SKHYFFCCB7917FDA,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,733,-19,714,PENJUALAN,DNJB1544BE25BA81,PIECES,2024-01-05 20:35:46
SKHY43691A4C7844,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,766,-10,756,PENJUALAN,DNJBA054593D23E7,PIECES,2024-01-05 20:45:42
SKHYF43FF4BB2BD6,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,65,-20,45,TRANSFER,TRFRFD2316C73A1F,DUS,2024-01-06 08:08:00
SKHYF1286910B90A,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,5,200,205,TRANSFER,TRFRFD2316C73A1F,PIECES,2024-01-06 08:09:00
SKHYC277A61EEBFD,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,714,-18,696,PENJUALAN,DNJB654ECD9BF62E,PIECES,2024-01-06 12:26:12
SKHY0D4F0D17A7C5,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,663,-13,650,PENJUALAN,DNJB84D70A6C3393,PIECES,2024-01-06 12:28:25
SKHY8E097D2DA190,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,112,-14,98,PENJUALAN,DNJB2B8C5E5DDAC6,PIECES,2024-01-06 12:30:34
SKHY1B55A3FE9D20,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,107,-14,93,PENJUALAN,DNJB0E1E8A12F11E,PIECES,2024-01-06 13:16:14
SKHY88B3C8DB0803,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,205,-21,184,PENJUALAN,DNJB9D1D4EDA38CC,PIECES,2024-01-06 14:26:46
SKHY87A3A17961E8,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,696,-9,687,PENJUALAN,DNJB5FBF678437BB,PIECES,2024-01-06 14:34:38
SKHY061AC77545B7,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,756,-20,736,PENJUALAN,DNJB25A7502B0467,PIECES,2024-01-06 14:54:42
SKHY1EB2C687DE90,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,650,-22,628,PENJUALAN,DNJBCC2745C80C17,PIECES,2024-01-06 15:24:01
SKHYC0083A9ED27D,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,98,-19,79,PENJUALAN,DNJB5B181498F608,PIECES,2024-01-06 15:36:14
SKHYD592BA774870,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,184,-18,166,PENJUALAN,DNJBA3B2352B2706,PIECES,2024-01-06 15:36:27
SKHY4AB469F76EE0,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,736,-30,706,PENJUALAN,DNJB019C90DD9AA6,PIECES,2024-01-06 16:10:33
SKHYE6347A7069AB,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,93,-22,71,PENJUALAN,DNJB5CA2F0E4F40D,PIECES,2024-01-06 16:23:43
SKHYE2E1CCA4CC0E,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,79,-27,52,PENJUALAN,DNJB0631BEB25950,PIECES,2024-01-06 20:01:54
SKHY79F1528231D5,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,687,-28,659,PENJUALAN,DNJB84DCF27D5A02,PIECES,2024-01-06 20:47:38
SKHY119E51AB52F0,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,166,-18,148,PENJUALAN,DNJB6C43F547FFCA,PIECES,2024-01-07 11:15:23
